,iter,scenario,cost
841,280,slow transition,153.70698850469452
842,280,fast transition,247.85066103363962
843,281,no transition,186.9104684859175
844,281,slow transition,223.2532777529309
845,281,fast transition,170.32230975150281
846,282,no transition,160.86190175255703
847,282,slow transition,173.92035780129825
848,282,fast transition,147.1636308552283
849,283,no transition,164.18224457227194
850,283,slow transition,191.31668588388231
851,283,fast transition,125.01875295174489
852,284,no transition,182.07235686583135
853,284,slow transition,186.69579596423893
854,284,fast transition,185.61979227544694
855,285,no transition,179.7266775122941
856,285,slow transition,141.52622319179443
857,285,fast transition,175.8577366339564
858,286,no transition,187.2433320261413
859,286,slow transition,149.1834189205055
860,286,fast transition,143.84392296534764
861,287,no transition,184.4013114166622
862,287,slow transition,158.388110080262
863,287,fast transition,154.8399159483908
864,288,no transition,178.62967682658766
865,288,slow transition,179.99498515821725
866,288,fast transition,167.75510094420406
867,289,no transition,185.1540676433888
868,289,slow transition,173.62201129366377
869,289,fast transition,171.79510109972537
870,290,no transition,199.62669093238003
871,290,slow transition,155.91640713818168
872,290,fast transition,123.9825627402603
873,291,no transition,216.17528870019032
874,291,slow transition,166.92960050383087
875,291,fast transition,158.02585215940735
876,292,no transition,194.08593715047124
877,292,slow transition,183.2484883197034
878,292,fast transition,165.66445879491098
879,293,no transition,163.82219087645063
880,293,slow transition,161.58509306811217
881,293,fast transition,185.9355130496842
882,294,no transition,206.14348273833428
883,294,slow transition,161.03578059479838
884,294,fast transition,142.84201625458425
885,295,no transition,236.15030139456593
886,295,slow transition,156.7039196185527
887,295,fast transition,188.57430514830173
888,296,no transition,173.68472712302525
889,296,slow transition,150.42363275226867
890,296,fast transition,184.0149833672278
891,297,no transition,178.09072941475418
892,297,slow transition,164.93746393371111
893,297,fast transition,178.97489966076017
894,298,no transition,171.18586853885557
895,298,slow transition,192.58792977853494
896,298,fast transition,141.0642657924433
897,299,no transition,150.342152914947
898,299,slow transition,167.049890714706
899,299,fast transition,152.79580861052855
900,300,no transition,165.55631915396182
901,300,slow transition,153.48583341686063
902,300,fast transition,213.8659688631198
903,301,no transition,169.1687596650422
904,301,slow transition,182.24257947068432
905,301,fast transition,166.295822060464
906,302,no transition,185.3714293088102
907,302,slow transition,177.74819611956556
908,302,fast transition,136.35181821362855
909,303,no transition,175.66735186620636
910,303,slow transition,156.85804616986618
911,303,fast transition,169.28373096736763
912,304,no transition,176.57062829237634
913,304,slow transition,146.88880661149582
914,304,fast transition,149.01240545638984
915,305,no transition,188.04236564566085
916,305,slow transition,159.44951091656822
917,305,fast transition,134.23126107045135
918,306,no transition,164.22130195252163
919,306,slow transition,157.20008394702273
920,306,fast transition,135.10611111344312
921,307,no transition,162.59633964042231
922,307,slow transition,188.83620721509794
923,307,fast transition,137.86147424011267
924,308,no transition,150.8338995082858
925,308,slow transition,172.5539824909435
926,308,fast transition,574.6934531883768
927,309,no transition,182.66982580989526
928,309,slow transition,164.3741978964364
929,309,fast transition,175.47223810858222
930,310,no transition,184.21563941732583
931,310,slow transition,165.26251001511417
932,310,fast transition,163.73980497925487
933,311,no transition,157.56558487518257
934,311,slow transition,186.29725822631787
935,311,fast transition,153.2495320408157
936,312,no transition,158.423051255632
937,312,slow transition,150.65772614704582
938,312,fast transition,140.5346741061861
939,313,no transition,153.74608863983494
940,313,slow transition,181.63492636354718
941,313,fast transition,151.762864267272
942,314,no transition,197.34496978048864
943,314,slow transition,175.44304512562232
944,314,fast transition,163.7535066194022
945,315,no transition,170.50789260922275
946,315,slow transition,200.87724025721252
947,315,fast transition,195.25465076386112
948,316,no transition,179.96333585216888
949,316,slow transition,159.55177774038702
950,316,fast transition,150.2660684125185
951,317,no transition,183.15102701140773
952,317,slow transition,217.70934111748707
953,317,fast transition,141.81504057474163
954,318,no transition,174.81859802315515
955,318,slow transition,178.62909550470224
956,318,fast transition,226.8579700302873
957,319,no transition,184.91898080286865
958,319,slow transition,148.3568079389107
959,319,fast transition,381.78456280366635
960,320,no transition,176.48744241340938
961,320,slow transition,156.71622281836488
962,320,fast transition,129.7589860195422
963,321,no transition,158.3694800045382
964,321,slow transition,183.86361414158844
965,321,fast transition,138.22331088917554
966,322,no transition,164.78069908416617
967,322,slow transition,191.29661782858938
968,322,fast transition,170.47997069610636
969,323,no transition,153.38811558561088
970,323,slow transition,178.8913887923768
971,323,fast transition,160.85622133031757
972,324,no transition,177.95451416035712
973,324,slow transition,158.6945969502241
974,324,fast transition,167.53719263945413
975,325,no transition,197.35520411830686
976,325,slow transition,153.6935308939774
977,325,fast transition,238.87705031289852
978,326,no transition,166.37641541737713
979,326,slow transition,151.811795378668
980,326,fast transition,137.35597422558092
981,327,no transition,176.01759046951395
982,327,slow transition,167.35528916562657
983,327,fast transition,141.85671031946544
984,328,no transition,173.864786081195
985,328,slow transition,161.14238132439263
986,328,fast transition,162.591336050408
987,329,no transition,166.9975152964977
988,329,slow transition,161.33474237728663
989,329,fast transition,174.76716465180596
990,330,no transition,184.69405606451556
991,330,slow transition,155.31066715471246
992,330,fast transition,158.0648616722544
993,331,no transition,147.8367022693003
994,331,slow transition,162.53973173295503
995,331,fast transition,195.55288439833507
996,332,no transition,183.9571939706048
997,332,slow transition,165.5135303048667
998,332,fast transition,146.57500465929016
999,333,no transition,175.23750101779612
1000,333,slow transition,172.50714670200824
1001,333,fast transition,166.92323839334787
1002,334,no transition,170.03382684405787
1003,334,slow transition,179.80736778832582
1004,334,fast transition,147.59054797591082
1005,335,no transition,191.25510768973788
1006,335,slow transition,188.60630854291148
1007,335,fast transition,154.0430045258562
1008,336,no transition,159.5647632562366
1009,336,slow transition,198.43734397737504
1010,336,fast transition,164.8508151135762
1011,337,no transition,176.74300378027147
1012,337,slow transition,151.5934471065832
1013,337,fast transition,161.56965535219166
1014,338,no transition,158.71049664469496
1015,338,slow transition,158.61024148833744
1016,338,fast transition,161.5915589376632
1017,339,no transition,211.81020859195692
1018,339,slow transition,146.42220129215082
1019,339,fast transition,145.0603135927193
1020,340,no transition,179.34063270471512
1021,340,slow transition,163.93368659055167
1022,340,fast transition,147.7865418843073
1023,341,no transition,155.98945330558394
1024,341,slow transition,160.5333904558914
1025,341,fast transition,355.01355062418764
1026,342,no transition,165.45992091688032
1027,342,slow transition,181.23785955827037
1028,342,fast transition,223.7286857103744
1029,343,no transition,207.90311418148355
1030,343,slow transition,192.99784023620376
1031,343,fast transition,166.7075933096357
1032,344,no transition,177.92310320248137
1033,344,slow transition,163.41720023491362
1034,344,fast transition,146.17355152756335
1035,345,no transition,208.91182937818436
1036,345,slow transition,158.76621543803887
1037,345,fast transition,152.2100766065673
1038,346,no transition,177.59876885872632
1039,346,slow transition,216.5364367002389
1040,346,fast transition,283.770889913545
1041,347,no transition,165.94058921127288
1042,347,slow transition,152.8957606866756
1043,347,fast transition,202.1648278017855
1044,348,no transition,183.47493305481126
1045,348,slow transition,175.6003218489971
1046,348,fast transition,139.8642892543281
1047,349,no transition,177.42446651546965
1048,349,slow transition,185.8807069785683
1049,349,fast transition,143.21648882792866
1050,350,no transition,168.9537941972888
1051,350,slow transition,168.00642150110937
1052,350,fast transition,197.0513815526128
1053,351,no transition,150.04705097547276
1054,351,slow transition,160.96198492047688
1055,351,fast transition,147.04767013073433
1056,352,no transition,192.84637517854716
1057,352,slow transition,163.26494911289112
1058,352,fast transition,142.49632234234736
1059,353,no transition,227.48558302521823
1060,353,slow transition,184.41626493616062
1061,353,fast transition,165.9854954971636
1062,354,no transition,179.2846670689305
1063,354,slow transition,154.21535293812465
1064,354,fast transition,155.84478626945574
1065,355,no transition,171.06313895616256
1066,355,slow transition,182.1332426558617
1067,355,fast transition,158.33824806291923
1068,356,no transition,162.22607158791263
1069,356,slow transition,187.69539473114853
1070,356,fast transition,163.2201638067232
1071,357,no transition,183.40904326005
1072,357,slow transition,146.47979294287452
1073,357,fast transition,415.31155269892423
1074,358,no transition,166.8906988346038
1075,358,slow transition,158.68432287495494
1076,358,fast transition,239.6843906527093
1077,359,no transition,195.656792309253
1078,359,slow transition,162.9998528747175
1079,359,fast transition,146.33629960013693
1080,360,no transition,172.0705934041445
1081,360,slow transition,196.9089136022603
1082,360,fast transition,159.40157087167137
1083,361,no transition,177.14057341729375
1084,361,slow transition,182.45533359005955
1085,361,fast transition,156.6314411403948
1086,362,no transition,156.88532257096105
1087,362,slow transition,200.510734324292
1088,362,fast transition,178.0221233612254
1089,363,no transition,181.87582050526936
1090,363,slow transition,160.438764256761
1091,363,fast transition,179.68838397940567
1092,364,no transition,183.24906988001186
1093,364,slow transition,164.8543241716463
1094,364,fast transition,168.44849313406007
1095,365,no transition,168.50699415540075
1096,365,slow transition,153.60190648442702
1097,365,fast transition,150.6748513957421
1098,366,no transition,194.16173453120498
1099,366,slow transition,165.92041508019327
1100,366,fast transition,136.69654795547672
1101,367,no transition,197.9352325812937
1102,367,slow transition,180.97562642353387
1103,367,fast transition,131.60775409744036
1104,368,no transition,170.6710093420213
1105,368,slow transition,159.77650575265616
1106,368,fast transition,142.48422983546678
1107,369,no transition,189.86035026197825
1108,369,slow transition,190.22086255579632
1109,369,fast transition,146.1697448118598
1110,370,no transition,175.9948960358795
1111,370,slow transition,192.4559978959525
1112,370,fast transition,140.4364897726215
1113,371,no transition,180.70122395976134
1114,371,slow transition,186.90569737100668
1115,371,fast transition,149.71717939514343
1116,372,no transition,188.50949511684212
1117,372,slow transition,158.50718270723863
1118,372,fast transition,166.62361417254584
1119,373,no transition,194.1967070458066
1120,373,slow transition,185.19689571845623
1121,373,fast transition,195.85878473246188
1122,374,no transition,201.63987132838096
1123,374,slow transition,174.74884696438355
1124,374,fast transition,147.99390346451776
1125,375,no transition,197.30001936184306
1126,375,slow transition,358.57515071190375
1127,375,fast transition,194.77015831549116
1128,376,no transition,160.77649596043332
1129,376,slow transition,205.25036782536742
1130,376,fast transition,182.24491061075943
1131,377,no transition,186.15622068964444
1132,377,slow transition,171.526485662406
1133,377,fast transition,210.25530951136844
1134,378,no transition,213.7303316596331
1135,378,slow transition,191.5306875017653
1136,378,fast transition,152.86092656751777
1137,379,no transition,170.45204372905883
1138,379,slow transition,178.93849041244349
1139,379,fast transition,185.47519009446486
1140,380,no transition,182.594783366114
1141,380,slow transition,158.84446018411074
1142,380,fast transition,138.4917740138151
1143,381,no transition,188.83609877062295
1144,381,slow transition,178.30424278488337
1145,381,fast transition,145.8669261267675
1146,382,no transition,182.04056177504373
1147,382,slow transition,180.7486070806287
1148,382,fast transition,157.43637345362853
1149,383,no transition,190.36741119977032
1150,383,slow transition,150.58318377186762
1151,383,fast transition,134.78985748994373
1152,384,no transition,176.44757226598196
1153,384,slow transition,149.42396501442892
1154,384,fast transition,204.7055781793995
1155,385,no transition,194.03446805104005
1156,385,slow transition,184.87595688952086
1157,385,fast transition,133.09273433048764
1158,386,no transition,180.14689069758674
1159,386,slow transition,160.7483193321167
1160,386,fast transition,251.69943790999693
1161,387,no transition,154.63915348020882
1162,387,slow transition,182.29136677541476
1163,387,fast transition,264.8234038140854
1164,388,no transition,178.88806260485143
1165,388,slow transition,159.11024034509887
1166,388,fast transition,182.74012414787293
1167,389,no transition,169.9076286633759
1168,389,slow transition,165.23815531733226
1169,389,fast transition,136.59496071245437
1170,390,no transition,189.43510636832255
1171,390,slow transition,159.3231770479771
1172,390,fast transition,176.74296254950625
1173,391,no transition,168.7608160607525
1174,391,slow transition,199.39266831725055
1175,391,fast transition,174.41947474323743
1176,392,no transition,179.32072534702343
1177,392,slow transition,173.63141619431502
1178,392,fast transition,135.26886522735862
1179,393,no transition,148.90162007065769
1180,393,slow transition,168.92543342673167
1181,393,fast transition,334.4964330794133
1182,394,no transition,210.64739619909568
1183,394,slow transition,175.29093318077506
1184,394,fast transition,302.6405146861925
1185,395,no transition,203.572263005112
1186,395,slow transition,168.7380804944963
1187,395,fast transition,165.01391239238598
1188,396,no transition,176.35866466615522
1189,396,slow transition,189.12833439997317
1190,396,fast transition,179.60546549893138
1191,397,no transition,170.57410785832514
1192,397,slow transition,166.95891776692562
1193,397,fast transition,147.2580828724043
1194,398,no transition,185.57215518268097
1195,398,slow transition,167.4855009697189
1196,398,fast transition,171.75597913795156
1197,399,no transition,172.73791601317944
1198,399,slow transition,168.00851821376668
1199,399,fast transition,185.64513470474236
1200,400,no transition,179.27943135340942
1201,400,slow transition,183.82768060599338
1202,400,fast transition,156.9265178175186
1203,401,no transition,158.34075905513987
1204,401,slow transition,188.66329010430618
1205,401,fast transition,155.23057695491357
1206,402,no transition,177.74631202790607
1207,402,slow transition,150.57983047012266
1208,402,fast transition,186.00720117025938
1209,403,no transition,190.15514787964966
1210,403,slow transition,172.918424611111
1211,403,fast transition,191.08939610795244
1212,404,no transition,187.75563065905217
1213,404,slow transition,173.28455490422033
1214,404,fast transition,150.05593108187495
1215,405,no transition,156.33002112332863
1216,405,slow transition,182.3115287210254
1217,405,fast transition,195.39984976906678
1218,406,no transition,187.13768492384744
1219,406,slow transition,178.03643075633968
1220,406,fast transition,158.2667944883117
1221,407,no transition,175.90085173559578
1222,407,slow transition,274.9642513749859
1223,407,fast transition,149.1428408968268
1224,408,no transition,184.49906261933288
1225,408,slow transition,172.50418789683744
1226,408,fast transition,155.38266258111858
1227,409,no transition,165.04925805664632
1228,409,slow transition,153.23729871665716
1229,409,fast transition,137.42076604474283
1230,410,no transition,186.7011753732425
1231,410,slow transition,186.90192300342906
1232,410,fast transition,177.22659756197524
1233,411,no transition,183.5825977872062
1234,411,slow transition,154.28174022624785
1235,411,fast transition,168.96217612113523
1236,412,no transition,217.99922678548378
1237,412,slow transition,163.30373251423316
1238,412,fast transition,163.40913016775625
1239,413,no transition,196.19765658706064
1240,413,slow transition,155.52521491246443
1241,413,fast transition,142.79266901983468
1242,414,no transition,175.34775697040118
1243,414,slow transition,143.75470925597145
1244,414,fast transition,146.75298747968776
1245,415,no transition,192.843650637565
1246,415,slow transition,186.8924964279954
1247,415,fast transition,125.86566674576385
1248,416,no transition,188.1554700725643
1249,416,slow transition,238.0378028801794
1250,416,fast transition,144.6379457069005
1251,417,no transition,175.84636732372576
1252,417,slow transition,199.27955025699785
1253,417,fast transition,154.7938601867018
1254,418,no transition,165.2107847757829
1255,418,slow transition,183.46463554159087
1256,418,fast transition,158.9220368106467
1257,419,no transition,180.36722427612773
1258,419,slow transition,212.7151637075508
1259,419,fast transition,160.9119799927243
1260,420,no transition,166.9670824512303
1261,420,slow transition,185.16967149309488
1262,420,fast transition,116.22459191289683
1263,421,no transition,179.5387528824542
1264,421,slow transition,145.71050976319603
1265,421,fast transition,161.4145979711172
1266,422,no transition,170.4004115002531
1267,422,slow transition,191.70516322322263
1268,422,fast transition,213.65908211145674
1269,423,no transition,193.75940738469146
1270,423,slow transition,193.48002440049137
1271,423,fast transition,245.47516139542319
1272,424,no transition,194.4582695659779
1273,424,slow transition,167.4563943010128
1274,424,fast transition,142.86883398694718
1275,425,no transition,168.60429828345428
1276,425,slow transition,143.24555975052832
1277,425,fast transition,174.84036090354957
1278,426,no transition,186.78619477261893
1279,426,slow transition,187.36905222769707
1280,426,fast transition,139.66204619161283
1281,427,no transition,144.87598192094475
1282,427,slow transition,188.34872170107502
1283,427,fast transition,139.37461508990228
1284,428,no transition,174.00318151213642
1285,428,slow transition,161.82395024098977
1286,428,fast transition,121.05831821826862
1287,429,no transition,184.45090615468231
1288,429,slow transition,183.34338000694083
1289,429,fast transition,143.87481614806816
1290,430,no transition,186.9047127875828
1291,430,slow transition,158.2029583596536
1292,430,fast transition,136.22706855154152
1293,431,no transition,166.4354745902102
1294,431,slow transition,146.82281641375113
1295,431,fast transition,141.0558086342623
1296,432,no transition,186.18841980578136
1297,432,slow transition,183.2866628555637
1298,432,fast transition,166.31620119377632
1299,433,no transition,179.61318015533385
1300,433,slow transition,186.7388546470296
1301,433,fast transition,218.228138610966
1302,434,no transition,190.5947362387123
1303,434,slow transition,180.63776912816405
1304,434,fast transition,127.64365354488137
1305,435,no transition,160.87008751445077
1306,435,slow transition,203.5920394045942
1307,435,fast transition,169.61190956518638
1308,436,no transition,166.18247175830632
1309,436,slow transition,150.415895808276
1310,436,fast transition,141.93577636432659
1311,437,no transition,178.21161077137518
1312,437,slow transition,164.1031975911792
1313,437,fast transition,166.53790751651894
1314,438,no transition,158.7481471064532
1315,438,slow transition,196.28302175377254
1316,438,fast transition,296.45621465364724
1317,439,no transition,187.20257964266108
1318,439,slow transition,161.1040053217631
1319,439,fast transition,212.64631319559751
1320,440,no transition,181.56105893681456
1321,440,slow transition,152.68500982897905
1322,440,fast transition,524.2707442079796
1323,441,no transition,167.7972624887045
1324,441,slow transition,184.1578963897723
1325,441,fast transition,180.53322190855107
1326,442,no transition,162.35308459485768
1327,442,slow transition,145.9587937240063
1328,442,fast transition,144.92161714720476
1329,443,no transition,169.63651340682478
1330,443,slow transition,171.94317522573883
1331,443,fast transition,222.13099787222174
1332,444,no transition,186.67954195282255
1333,444,slow transition,145.45839777458124
1334,444,fast transition,169.6433990390608
1335,445,no transition,177.32000972525674
1336,445,slow transition,141.2519686908763
1337,445,fast transition,126.41296794292343
1338,446,no transition,180.08730510581267
1339,446,slow transition,188.863635566609
1340,446,fast transition,220.88623585639115
1341,447,no transition,192.4149054192663
1342,447,slow transition,182.3261379209437
1343,447,fast transition,136.89696777242162
1344,448,no transition,156.90557843010424
1345,448,slow transition,154.63075424080012
1346,448,fast transition,122.6942831308334
1347,449,no transition,177.58778148802958
1348,449,slow transition,182.0712860433955
1349,449,fast transition,187.53492991964006
1350,450,no transition,175.98230000497375
1351,450,slow transition,166.51331362440683
1352,450,fast transition,155.41361362344722
1353,451,no transition,169.22428865294168
1354,451,slow transition,164.67903531712028
1355,451,fast transition,169.71767047899834
1356,452,no transition,183.63973276024961
1357,452,slow transition,168.59911052606927
1358,452,fast transition,157.94302618240002
1359,453,no transition,176.19555269319986
1360,453,slow transition,157.5302962642178
1361,453,fast transition,168.9493174794399
1362,454,no transition,168.3152269808017
1363,454,slow transition,214.85443768907967
1364,454,fast transition,306.41233098316076
1365,455,no transition,160.12635851854415
1366,455,slow transition,134.10983883191292
1367,455,fast transition,177.19536296144761
1368,456,no transition,202.67095501011337
1369,456,slow transition,155.88025656480386
1370,456,fast transition,149.49732784793298
1371,457,no transition,206.67190095560687
1372,457,slow transition,186.164453879614
1373,457,fast transition,175.6941137649438
1374,458,no transition,191.67779036491206
1375,458,slow transition,209.95459985181824
1376,458,fast transition,143.23893007624383
1377,459,no transition,170.20985453694456
1378,459,slow transition,202.64843060237612
1379,459,fast transition,125.19642539672783
1380,460,no transition,188.41276458841705
1381,460,slow transition,162.6921834201729
1382,460,fast transition,140.16523916507856
1383,461,no transition,173.87041580005362
1384,461,slow transition,147.65500981049485
1385,461,fast transition,186.29715241899638
1386,462,no transition,168.61094090808703
1387,462,slow transition,169.67890442696583
1388,462,fast transition,149.0527896133798
1389,463,no transition,161.23066837158316
1390,463,slow transition,179.57356626649488
1391,463,fast transition,150.90550074877837
1392,464,no transition,158.4819135249613
1393,464,slow transition,167.42707602950304
1394,464,fast transition,177.27853933436157
1395,465,no transition,205.62781951791393
1396,465,slow transition,189.26485686807135
1397,465,fast transition,233.91072591322728
1398,466,no transition,162.87581531884055
1399,466,slow transition,181.9774047691979
1400,466,fast transition,155.05425044814004
1401,467,no transition,175.38523735949016
1402,467,slow transition,155.48423582661357
1403,467,fast transition,190.07574631573598
1404,468,no transition,179.23556200915093
1405,468,slow transition,188.49269662427568
1406,468,fast transition,145.8404440287782
1407,469,no transition,191.37495632393387
1408,469,slow transition,185.50118004772682
1409,469,fast transition,139.31229891237183
1410,470,no transition,189.72613921992138
1411,470,slow transition,191.93848913899637
1412,470,fast transition,213.0446455654232
1413,471,no transition,160.42026996474203
1414,471,slow transition,174.47581234968416
1415,471,fast transition,166.00892578853419
1416,472,no transition,209.81801187176382
1417,472,slow transition,155.36033470932995
1418,472,fast transition,151.83952849147667
1419,473,no transition,172.75967399889888
1420,473,slow transition,184.18928890590493
1421,473,fast transition,207.62205366850378
1422,474,no transition,175.42371448880618
1423,474,slow transition,167.81388327937032
1424,474,fast transition,142.3696993947565
1425,475,no transition,191.43673975443681
1426,475,slow transition,241.1191518030625
1427,475,fast transition,145.7135357484795
1428,476,no transition,182.0531169272508
1429,476,slow transition,167.1156423229758
1430,476,fast transition,160.78149601656526
1431,477,no transition,158.88030486423
1432,477,slow transition,143.97099484849122
1433,477,fast transition,136.35937659986314
1434,478,no transition,174.43217359700913
1435,478,slow transition,175.4219077388442
1436,478,fast transition,231.42282647070536
1437,479,no transition,173.72889476813137
1438,479,slow transition,173.0529998057964
1439,479,fast transition,235.93083808429319
1440,480,no transition,183.1888104772334
1441,480,slow transition,174.8816540156576
1442,480,fast transition,188.54846378718543
1443,481,no transition,195.17465855950664
1444,481,slow transition,186.0782549839487
1445,481,fast transition,496.50829363225495
1446,482,no transition,176.13028255082068
1447,482,slow transition,190.66907765132433
1448,482,fast transition,185.7029024953422
1449,483,no transition,180.42455942534005
1450,483,slow transition,156.92386376788315
1451,483,fast transition,160.90253532161324
1452,484,no transition,177.04397492487237
1453,484,slow transition,156.1944525935059
1454,484,fast transition,169.14409356901317
1455,485,no transition,194.9189175942536
1456,485,slow transition,154.86533065367678
1457,485,fast transition,135.06033596398117
1458,486,no transition,180.49337802496544
1459,486,slow transition,150.5035296547393
1460,486,fast transition,179.98665634577432
1461,487,no transition,171.94965407053922
1462,487,slow transition,169.22734647693503
1463,487,fast transition,217.62554099020858
1464,488,no transition,176.7804894409343
1465,488,slow transition,166.2302257666881
1466,488,fast transition,129.74687732953757
1467,489,no transition,185.65135364666727
1468,489,slow transition,170.3032948737723
1469,489,fast transition,189.7329459648739
1470,490,no transition,173.20256873701874
1471,490,slow transition,167.72909774241137
1472,490,fast transition,132.4066251964164
1473,491,no transition,190.76910643411975
1474,491,slow transition,151.5429698100543
1475,491,fast transition,145.46598059216748
1476,492,no transition,178.08618278393936
1477,492,slow transition,156.50253069163568
1478,492,fast transition,138.60679598250152
1479,493,no transition,176.66887430150206
1480,493,slow transition,200.7689238404077
1481,493,fast transition,147.19373162931439
1482,494,no transition,196.77719917583207
1483,494,slow transition,166.71453997366987
1484,494,fast transition,170.4634618694566
1485,495,no transition,160.67528541750232
1486,495,slow transition,167.78881232062042
1487,495,fast transition,256.1406778886424
1488,496,no transition,165.2260369052375
1489,496,slow transition,183.91126901633214
1490,496,fast transition,269.8050455953837
1491,497,no transition,191.68466343032827
1492,497,slow transition,157.3977279102606
1493,497,fast transition,156.35405247823576
1494,498,no transition,206.35499296504202
1495,498,slow transition,153.3163106738077
1496,498,fast transition,289.377403234674
1497,499,no transition,171.9843004679723
1498,499,slow transition,224.74330260137555
1499,499,fast transition,137.41261683209834
1500,500,no transition,168.55758448181336
1501,500,slow transition,167.64821505867906
1502,500,fast transition,160.9873235228364
1503,501,no transition,190.33661138633772
1504,501,slow transition,241.04248716685842
1505,501,fast transition,178.72197501260243
1506,502,no transition,165.8713429875297
1507,502,slow transition,377.28294485588634
1508,502,fast transition,170.24388562518135
1509,503,no transition,191.02208456787102
1510,503,slow transition,207.5040179750438
1511,503,fast transition,169.41890180449616
1512,504,no transition,167.19213057210717
1513,504,slow transition,168.0503043450908
1514,504,fast transition,154.36344044859666
1515,505,no transition,192.17215180583113
1516,505,slow transition,159.09076367892067
1517,505,fast transition,133.9811975824897
1518,506,no transition,180.80228879934162
1519,506,slow transition,162.41974845944344
1520,506,fast transition,150.7777253688998
1521,507,no transition,171.74234480001596
1522,507,slow transition,170.58987716598148
1523,507,fast transition,134.3236399649869
1524,508,no transition,186.01718539316437
1525,508,slow transition,167.5071230363713
1526,508,fast transition,276.0448181654253
1527,509,no transition,143.1584100202407
1528,509,slow transition,152.7280503661654
1529,509,fast transition,155.25743511084082
1530,510,no transition,167.80767155434498
1531,510,slow transition,167.44061638522462
1532,510,fast transition,136.1382135346315
1533,511,no transition,179.37035090977918
1534,511,slow transition,157.46420596228393
1535,511,fast transition,143.7690480892448
1536,512,no transition,172.66473610335893
1537,512,slow transition,228.94846361691327
1538,512,fast transition,137.372390009829
1539,513,no transition,203.39761892078988
1540,513,slow transition,170.03282324695468
1541,513,fast transition,154.76689353224887
1542,514,no transition,234.56640737939387
1543,514,slow transition,200.65427177165276
1544,514,fast transition,147.80614801258073
1545,515,no transition,178.39331742563436
1546,515,slow transition,168.6563965511228
1547,515,fast transition,141.37352780862162
1548,516,no transition,161.79963373724325
1549,516,slow transition,200.21370987991932
1550,516,fast transition,1634.6721303378727
1551,517,no transition,175.56922552867348
1552,517,slow transition,165.14070458419346
1553,517,fast transition,192.9003681836506
1554,518,no transition,189.24597910777914
1555,518,slow transition,180.19615101510826
1556,518,fast transition,160.9342895981756
1557,519,no transition,174.974853995695
1558,519,slow transition,162.0594892118312
1559,519,fast transition,191.86388359201058
1560,520,no transition,175.7082632617915
1561,520,slow transition,173.90114052533636
1562,520,fast transition,194.99152870428543
1563,521,no transition,193.80773904319838
1564,521,slow transition,178.59643724854544
1565,521,fast transition,225.31259058359007
1566,522,no transition,188.1320447132831
1567,522,slow transition,140.26395376888445
1568,522,fast transition,260.9128478565111
1569,523,no transition,175.2849815013446
1570,523,slow transition,149.7177735583251
1571,523,fast transition,222.24365396185522
1572,524,no transition,178.48395515614695
1573,524,slow transition,142.71716439335532
1574,524,fast transition,153.82571861761082
1575,525,no transition,151.81962217305133
1576,525,slow transition,239.58897960679312
1577,525,fast transition,157.59444886104018
1578,526,no transition,175.74712900770405
1579,526,slow transition,192.06854551660112
1580,526,fast transition,321.1506372863554
1581,527,no transition,182.14602638810575
1582,527,slow transition,169.24779774773856
1583,527,fast transition,173.1433637766557
1584,528,no transition,207.52200912386527
1585,528,slow transition,188.01262834931796
1586,528,fast transition,130.8088294391622
1587,529,no transition,173.954801472351
1588,529,slow transition,155.50798314373537
1589,529,fast transition,169.2832013368852
1590,530,no transition,178.31398867220773
1591,530,slow transition,155.51598960680565
1592,530,fast transition,202.06129927626563
1593,531,no transition,174.65911617257862
1594,531,slow transition,175.8184411491593
1595,531,fast transition,163.49327774611484
1596,532,no transition,169.84516909833567
1597,532,slow transition,180.30023690935244
1598,532,fast transition,150.11511241179022
1599,533,no transition,193.52442138489758
1600,533,slow transition,188.9027630336945
1601,533,fast transition,140.42545266838127
1602,534,no transition,176.02804311214138
1603,534,slow transition,195.73106833973486
1604,534,fast transition,160.3407776878281
1605,535,no transition,180.63160787101697
1606,535,slow transition,171.4709522566235
1607,535,fast transition,183.7697027682391
1608,536,no transition,158.9210458949827
1609,536,slow transition,179.23297633659024
1610,536,fast transition,186.22986926321542
1611,537,no transition,166.3671787079469
1612,537,slow transition,191.5612594831835
1613,537,fast transition,179.03174503993915
1614,538,no transition,169.87971591365212
1615,538,slow transition,155.14516353606373
1616,538,fast transition,171.62419670470047
1617,539,no transition,182.5651338009697
1618,539,slow transition,184.68556810895325
1619,539,fast transition,140.10668434717405
1620,540,no transition,167.5259916416698
1621,540,slow transition,155.73119099413458
1622,540,fast transition,170.69942647304487
1623,541,no transition,179.77953341642174
1624,541,slow transition,163.59408804164707
1625,541,fast transition,171.55751214355962
1626,542,no transition,199.14778882421132
1627,542,slow transition,179.77782840707582
1628,542,fast transition,290.20694792428714
1629,543,no transition,189.43786097006213
1630,543,slow transition,141.4689331188175
1631,543,fast transition,146.6463542366315
1632,544,no transition,172.5932543991184
1633,544,slow transition,171.05583296643928
1634,544,fast transition,145.51777247079966
1635,545,no transition,199.09609187696245
1636,545,slow transition,147.34007937189918
1637,545,fast transition,186.58996965542013
1638,546,no transition,188.45047085894984
1639,546,slow transition,170.83262702026465
1640,546,fast transition,226.79435392872733
1641,547,no transition,204.0646689583702
1642,547,slow transition,183.42269894975178
