Tech,n_breaks,First Diff.,AIC,BIC,Intercept,Initial production,Breakpoint 1,Breakpoint 2,Breakpoint 3,Breakpoint 4,Breakpoint 5,Breakpoint 6,Final production,LR 1,LR 2,LR 3,LR 4,LR 5,LR 6,LR 7,Number of observations
Aluminum,0,1,-37.3035098607901,-37.357599711734785,,3.4268556637770167,,,,,,,4.19187331534761,4.182813915958938,,,,,,,8
Aluminum,0,0,-39.1430181031071,-38.984135019747434,1.8358940613853263,3.4268556637770167,,,,,,,4.19187331534761,7.090927595076435,,,,,,,8
Aluminum,1,0,-54.2575822787021,-53.93981611198276,1.4991402595520347,3.4268556637770167,3.926220365217692,,,,,,4.19187331534761,0.9391507465727811,18.188107663024343,,,,,,8
CCGT_Power,0,1,-10.412225324443718,-10.802787412009618,,3.172013698328195,,,,,,,4.1029816313505645,-1.2591856522446099,,,,,,,6
CCGT_Power,0,0,-18.295091182517965,-18.711572244061855,2.413564543874564,3.172013698328195,,,,,,,4.1029816313505645,-6.293610677180594,,,,,,,6
BisphenolA,0,1,-26.927901751881024,-27.13614228265297,,1.9342673761457987,,,,,,,2.656533480647112,8.983647709049801,,,,,,,7
BisphenolA,0,0,-30.730902625204024,-30.839082327093397,1.8114241538890221,1.9342673761457987,,,,,,,2.656533480647112,11.423714082434767,,,,,,,7
BisphenolA,1,0,-40.19238344307641,-40.408742846855155,1.569843133998028,1.9342673761457987,2.39439602586027,,,,,,2.656533480647112,4.161800745231725,24.157592040466746,,,,,,7
EthyleneGlycol,0,1,-18.074577352908648,-18.465139440474548,,3.1506466766775714,,,,,,,3.9446475947299544,3.320437992678804,,,,,,,6
EthyleneGlycol,0,0,-27.041001278718284,-27.457482340262175,1.3716628712198546,3.1506466766775714,,,,,,,3.9446475947299544,7.087667341481307,,,,,,,6
Methanol,0,1,-27.078471132990387,-27.132560983935075,,2.6168254585171735,,,,,,,3.3829770731534863,11.989889271300068,,,,,,,8
Methanol,0,0,-34.88653007751038,-34.72764699415071,0.9925861487213664,2.6168254585171735,,,,,,,3.3829770731534863,9.403001105398555,,,,,,,8
