,iter,scenario,cost
840,280,no transition,170.44939225451145
841,280,slow transition,149.70735290329927
842,280,fast transition,121.21494855261925
843,281,no transition,168.06166812900088
844,281,slow transition,155.7416376477723
845,281,fast transition,150.5976471879557
846,282,no transition,180.86687087796767
847,282,slow transition,156.67680662091874
848,282,fast transition,140.496754178137
849,283,no transition,179.5508498617262
850,283,slow transition,142.73650994051738
851,283,fast transition,153.11237747442956
852,284,no transition,198.67636496054843
853,284,slow transition,151.73475087894866
854,284,fast transition,123.19412261127094
855,285,no transition,177.2182352203585
856,285,slow transition,164.02660601348816
857,285,fast transition,151.57300473636067
858,286,no transition,159.0789989328694
859,286,slow transition,155.70269759450215
860,286,fast transition,126.38909941444534
861,287,no transition,165.33151716599468
862,287,slow transition,138.292601491131
863,287,fast transition,134.02296397961666
864,288,no transition,175.7819378115598
865,288,slow transition,140.3134278838281
866,288,fast transition,118.99009149393254
867,289,no transition,162.394367676092
868,289,slow transition,157.76965509572887
869,289,fast transition,129.4661556059448
870,290,no transition,165.54367766994397
871,290,slow transition,148.7968468749605
872,290,fast transition,139.5718277786811
873,291,no transition,181.96560582290206
874,291,slow transition,154.64638574333424
875,291,fast transition,115.79336074303687
876,292,no transition,155.0804451360652
877,292,slow transition,162.34905450566495
878,292,fast transition,141.53631094375473
879,293,no transition,162.06557805493793
880,293,slow transition,144.156293019537
881,293,fast transition,137.1835849648115
882,294,no transition,158.80042962251878
883,294,slow transition,156.6206885008614
884,294,fast transition,129.6627296578017
885,295,no transition,165.26329431233344
886,295,slow transition,147.82011361431483
887,295,fast transition,142.15805021784337
888,296,no transition,177.1728990660398
889,296,slow transition,161.05520112477967
890,296,fast transition,140.26640204978767
891,297,no transition,161.45654827849748
892,297,slow transition,153.90030393799077
893,297,fast transition,132.3571449425372
894,298,no transition,161.5072810084529
895,298,slow transition,139.96438474664913
896,298,fast transition,138.7626380779598
897,299,no transition,165.82401962984426
898,299,slow transition,137.95884494919238
899,299,fast transition,145.4065853299467
900,300,no transition,161.235429485052
901,300,slow transition,148.61360175334963
902,300,fast transition,124.75494084717856
903,301,no transition,178.71953885084662
904,301,slow transition,155.77556668190456
905,301,fast transition,128.07514877086177
906,302,no transition,147.75074449267018
907,302,slow transition,142.81763963347956
908,302,fast transition,147.5209237920586
909,303,no transition,151.7874586358997
910,303,slow transition,151.03214562237775
911,303,fast transition,132.550117785812
912,304,no transition,184.03741838275712
913,304,slow transition,141.71898368432622
914,304,fast transition,109.767256131175
915,305,no transition,171.18893788123262
916,305,slow transition,177.91245408307637
917,305,fast transition,116.25219665099928
918,306,no transition,180.05160700545213
919,306,slow transition,138.32948843463652
920,306,fast transition,120.68933316640923
921,307,no transition,159.89128331384143
922,307,slow transition,140.0537515283853
923,307,fast transition,151.00499756680938
924,308,no transition,175.15773390943826
925,308,slow transition,157.32976488102943
926,308,fast transition,124.98135420494678
927,309,no transition,176.73911795071547
928,309,slow transition,145.14262847692004
929,309,fast transition,134.818315791345
930,310,no transition,153.4138530279592
931,310,slow transition,137.5708390576972
932,310,fast transition,129.56457999226618
933,311,no transition,196.77463646109916
934,311,slow transition,156.89767853994712
935,311,fast transition,137.2634804474436
936,312,no transition,209.2241297806935
937,312,slow transition,167.3515010769343
938,312,fast transition,130.8134841307814
939,313,no transition,149.73562660619305
940,313,slow transition,153.42558087108685
941,313,fast transition,116.06720307730075
942,314,no transition,160.21332903850063
943,314,slow transition,170.58354028396454
944,314,fast transition,136.0473895721691
945,315,no transition,175.8875450127058
946,315,slow transition,201.54091941835028
947,315,fast transition,126.31410391898783
948,316,no transition,163.56960526574207
949,316,slow transition,161.4288494675235
950,316,fast transition,114.99946660809087
951,317,no transition,175.8161045388174
952,317,slow transition,146.477968983499
953,317,fast transition,118.49065996658628
954,318,no transition,179.48528177287736
955,318,slow transition,141.73503275619237
956,318,fast transition,135.4206023219763
957,319,no transition,144.95242438487537
958,319,slow transition,148.1015163018762
959,319,fast transition,120.06970454820059
960,320,no transition,174.83684582888557
961,320,slow transition,181.0235719130926
962,320,fast transition,116.63842732745921
963,321,no transition,189.2168894376658
964,321,slow transition,163.3625596708241
965,321,fast transition,161.34139090366767
966,322,no transition,194.03033611295967
967,322,slow transition,141.41828805774304
968,322,fast transition,135.31589669216999
969,323,no transition,172.23134706472575
970,323,slow transition,144.196665762362
971,323,fast transition,148.32935821604465
972,324,no transition,157.79594336359258
973,324,slow transition,153.5857155921551
974,324,fast transition,131.63594512462143
975,325,no transition,199.38766359060506
976,325,slow transition,168.35210829490805
977,325,fast transition,138.28316954921138
978,326,no transition,177.7807062758595
979,326,slow transition,130.01139613842355
980,326,fast transition,129.57150092459847
981,327,no transition,134.4220613388362
982,327,slow transition,142.9034330644942
983,327,fast transition,140.3458313165596
984,328,no transition,176.1279082986171
985,328,slow transition,137.35872746024265
986,328,fast transition,114.41444285986408
987,329,no transition,159.29994681926337
988,329,slow transition,152.38057202093322
989,329,fast transition,124.14331189373462
990,330,no transition,191.98106679624456
991,330,slow transition,138.4949520739803
992,330,fast transition,125.30402326188468
993,331,no transition,151.84286135715425
994,331,slow transition,166.7929165570319
995,331,fast transition,129.38808033330255
996,332,no transition,159.0409868359792
997,332,slow transition,122.50384468916897
998,332,fast transition,130.30602746753388
999,333,no transition,173.86145787283607
1000,333,slow transition,158.76052220223715
1001,333,fast transition,122.46256370961768
1002,334,no transition,162.6759930753763
1003,334,slow transition,144.955702769974
1004,334,fast transition,131.85555520585729
1005,335,no transition,196.4490352764935
1006,335,slow transition,152.20187430485007
1007,335,fast transition,119.75658917920019
1008,336,no transition,148.4924246259905
1009,336,slow transition,149.05954953357718
1010,336,fast transition,127.89502547760843
1011,337,no transition,144.44123539596242
1012,337,slow transition,142.1167900986561
1013,337,fast transition,116.12060079173942
1014,338,no transition,155.27778709456888
1015,338,slow transition,154.30485504238413
1016,338,fast transition,141.3241078140965
1017,339,no transition,161.1080253150533
1018,339,slow transition,121.4600370302345
1019,339,fast transition,125.44161444359905
1020,340,no transition,169.17179238936086
1021,340,slow transition,131.52723847557823
1022,340,fast transition,110.57909121479437
1023,341,no transition,166.19833157336956
1024,341,slow transition,160.91538432027411
1025,341,fast transition,129.55375257394093
1026,342,no transition,158.5591080450382
1027,342,slow transition,135.83438648039922
1028,342,fast transition,126.05474257202728
1029,343,no transition,175.43343406205585
1030,343,slow transition,169.83573881730123
1031,343,fast transition,126.00081157215406
1032,344,no transition,170.81593036043216
1033,344,slow transition,151.8363621211478
1034,344,fast transition,137.795525426265
1035,345,no transition,176.78182204023798
1036,345,slow transition,162.11355239144993
1037,345,fast transition,123.8888832627561
1038,346,no transition,187.6597102813813
1039,346,slow transition,142.9386952658275
1040,346,fast transition,133.70544595969383
1041,347,no transition,179.40798205216035
1042,347,slow transition,130.21032358553217
1043,347,fast transition,115.29189294711831
1044,348,no transition,181.84248419569587
1045,348,slow transition,139.38260197015194
1046,348,fast transition,145.75986190139722
1047,349,no transition,173.77877031969354
1048,349,slow transition,149.2287781822607
1049,349,fast transition,123.85242799834192
1050,350,no transition,184.03563329711093
1051,350,slow transition,156.91163453003225
1052,350,fast transition,152.09850885996164
1053,351,no transition,154.38335640031926
1054,351,slow transition,155.01775363185706
1055,351,fast transition,130.86231478441036
1056,352,no transition,198.7982047048017
1057,352,slow transition,142.28306642768868
1058,352,fast transition,118.53508998971097
1059,353,no transition,172.23235977387225
1060,353,slow transition,180.44816702387186
1061,353,fast transition,120.14389281589077
1062,354,no transition,165.38567540949504
1063,354,slow transition,160.82389836298137
1064,354,fast transition,140.30923279343276
1065,355,no transition,179.63325793141033
1066,355,slow transition,161.07794401848477
1067,355,fast transition,116.84252442937752
1068,356,no transition,164.92225232613637
1069,356,slow transition,138.07591486534355
1070,356,fast transition,135.191712023757
1071,357,no transition,173.857719211681
1072,357,slow transition,170.37397228816099
1073,357,fast transition,124.8584212824154
1074,358,no transition,159.105988367888
1075,358,slow transition,139.71229645685258
1076,358,fast transition,129.59634023915274
1077,359,no transition,171.84200111342162
1078,359,slow transition,142.3260747563064
1079,359,fast transition,131.77285018692106
1080,360,no transition,173.8178554907274
1081,360,slow transition,153.24788762119246
1082,360,fast transition,130.50100827691162
1083,361,no transition,160.9609201782312
1084,361,slow transition,150.51175350950302
1085,361,fast transition,117.87197146404485
1086,362,no transition,168.60942452764772
1087,362,slow transition,149.47852505774415
1088,362,fast transition,133.45894460538418
1089,363,no transition,177.47652780455437
1090,363,slow transition,156.39408629465376
1091,363,fast transition,118.82636593841525
1092,364,no transition,150.36859201469392
1093,364,slow transition,176.66910726835846
1094,364,fast transition,148.4658828324496
1095,365,no transition,167.48084044225578
1096,365,slow transition,154.3672994201313
1097,365,fast transition,121.94160081659842
1098,366,no transition,190.58675564034243
1099,366,slow transition,143.8480261190373
1100,366,fast transition,106.83371417823003
1101,367,no transition,175.5835438112296
1102,367,slow transition,140.41757134981717
1103,367,fast transition,165.8073154047101
1104,368,no transition,173.9069430077528
1105,368,slow transition,149.8218759987052
1106,368,fast transition,121.91163066309166
1107,369,no transition,186.50352572509755
1108,369,slow transition,139.78619562123515
1109,369,fast transition,134.4824363944662
1110,370,no transition,162.7479348924492
1111,370,slow transition,151.37536398788313
1112,370,fast transition,119.53093955786088
1113,371,no transition,145.7305494054801
1114,371,slow transition,149.62418881706895
1115,371,fast transition,111.65814324306612
1116,372,no transition,166.8334829891484
1117,372,slow transition,152.35427899501394
1118,372,fast transition,125.67153720208269
1119,373,no transition,161.86915555210524
1120,373,slow transition,172.378137705451
1121,373,fast transition,124.54770514016975
1122,374,no transition,154.63362753364177
1123,374,slow transition,154.0078177989035
1124,374,fast transition,125.98063960886024
1125,375,no transition,187.59593099523588
1126,375,slow transition,140.492432085429
1127,375,fast transition,136.37104428495027
1128,376,no transition,173.89187998017718
1129,376,slow transition,159.1208106205391
1130,376,fast transition,151.98871137612028
1131,377,no transition,159.44205404302187
1132,377,slow transition,163.83037294257844
1133,377,fast transition,118.98433199318853
1134,378,no transition,155.13082995773868
1135,378,slow transition,140.08334275631316
1136,378,fast transition,128.44100229505773
1137,379,no transition,161.68828667981023
1138,379,slow transition,153.6724226177791
1139,379,fast transition,131.33931600958726
1140,380,no transition,164.42084611110096
1141,380,slow transition,137.7227816394385
1142,380,fast transition,140.64659864627708
1143,381,no transition,162.6406847086126
1144,381,slow transition,153.1087049379368
1145,381,fast transition,140.09710597654436
1146,382,no transition,159.85012672483555
1147,382,slow transition,142.14772884395336
1148,382,fast transition,139.00408223126337
1149,383,no transition,164.23662035397172
1150,383,slow transition,176.1021329072906
1151,383,fast transition,135.44723880906866
1152,384,no transition,174.92311792411493
1153,384,slow transition,144.801826544637
1154,384,fast transition,132.28680773695325
1155,385,no transition,180.37174523792962
1156,385,slow transition,144.64780212427834
1157,385,fast transition,120.73425846630062
1158,386,no transition,186.94670018341165
1159,386,slow transition,142.5667175669295
1160,386,fast transition,121.33993395422816
1161,387,no transition,184.7400839182467
1162,387,slow transition,135.1142194908663
1163,387,fast transition,130.61251770826752
1164,388,no transition,155.6482708742355
1165,388,slow transition,136.14523571351597
1166,388,fast transition,132.65814447773303
1167,389,no transition,156.88722414512455
1168,389,slow transition,137.75649096175314
1169,389,fast transition,130.76018572792003
1170,390,no transition,162.5880678589724
1171,390,slow transition,148.93625985764996
1172,390,fast transition,127.69728761059751
1173,391,no transition,169.6769943090397
1174,391,slow transition,149.69414478390587
1175,391,fast transition,140.39345306494886
1176,392,no transition,166.56511822558588
1177,392,slow transition,140.98170959066994
1178,392,fast transition,150.85604471552335
1179,393,no transition,179.75997640565768
1180,393,slow transition,131.3867421353119
1181,393,fast transition,161.05783571964756
1182,394,no transition,161.1529890933803
1183,394,slow transition,140.26264075547286
1184,394,fast transition,119.05642147998903
1185,395,no transition,172.54118678850307
1186,395,slow transition,145.76394666844843
1187,395,fast transition,138.46114228352943
1188,396,no transition,155.84700607122355
1189,396,slow transition,151.57307464628366
1190,396,fast transition,136.17378446760313
1191,397,no transition,176.56869770163163
1192,397,slow transition,176.10536667758927
1193,397,fast transition,142.74490934436815
1194,398,no transition,149.47827247305952
1195,398,slow transition,138.82559332928318
1196,398,fast transition,124.27512994172059
1197,399,no transition,166.4552520545007
1198,399,slow transition,140.5264951575691
1199,399,fast transition,135.26472427366534
1200,400,no transition,178.15547386724086
1201,400,slow transition,141.75876300462312
1202,400,fast transition,123.08569555585686
1203,401,no transition,147.58658575836031
1204,401,slow transition,147.5682531609558
1205,401,fast transition,125.5098834847925
1206,402,no transition,166.21800931020448
1207,402,slow transition,136.92461360656262
1208,402,fast transition,108.1091415866278
1209,403,no transition,184.7876840236619
1210,403,slow transition,161.7173823969696
1211,403,fast transition,139.10700880742442
1212,404,no transition,186.50256629435052
1213,404,slow transition,141.15415655710905
1214,404,fast transition,118.9994404993674
1215,405,no transition,173.5438279854954
1216,405,slow transition,142.15928764979
1217,405,fast transition,136.18095998657196
1218,406,no transition,180.3609789004688
1219,406,slow transition,141.75468318182607
1220,406,fast transition,133.1451784809758
1221,407,no transition,158.34297121834499
1222,407,slow transition,136.9119753951509
1223,407,fast transition,131.0385837847074
1224,408,no transition,168.70553135231668
1225,408,slow transition,159.58157454748812
1226,408,fast transition,108.93490304544639
1227,409,no transition,151.83142288904054
1228,409,slow transition,179.35659260181126
1229,409,fast transition,127.0489478988089
1230,410,no transition,177.58009978394438
1231,410,slow transition,145.3838002675599
1232,410,fast transition,125.01898638547952
1233,411,no transition,145.9844415657747
1234,411,slow transition,155.03601207723673
1235,411,fast transition,123.58109534064674
1236,412,no transition,171.98762485967544
1237,412,slow transition,147.6630893323633
1238,412,fast transition,141.21226296320717
1239,413,no transition,168.84646544107937
1240,413,slow transition,146.48967282627146
1241,413,fast transition,136.13000232249516
1242,414,no transition,171.62882373413842
1243,414,slow transition,152.56307601529824
1244,414,fast transition,119.29954896735053
1245,415,no transition,179.48014104681886
1246,415,slow transition,139.13814423336615
1247,415,fast transition,127.6911116822099
1248,416,no transition,142.26761783856938
1249,416,slow transition,133.47554587893248
1250,416,fast transition,156.64606831510574
1251,417,no transition,158.78014212534455
1252,417,slow transition,147.8914775556291
1253,417,fast transition,127.81055081582095
1254,418,no transition,147.48894850379574
1255,418,slow transition,146.87078774861706
1256,418,fast transition,107.5990824347432
1257,419,no transition,166.51513775643684
1258,419,slow transition,135.6357913059723
1259,419,fast transition,136.49938485415086
1260,420,no transition,174.75919757435287
1261,420,slow transition,162.9822318251165
1262,420,fast transition,146.34655313259017
1263,421,no transition,145.03936411189608
1264,421,slow transition,144.8865642851812
1265,421,fast transition,110.77839842490118
1266,422,no transition,178.5423850723219
1267,422,slow transition,147.77123122358876
1268,422,fast transition,119.92217229684947
1269,423,no transition,196.9660411077495
1270,423,slow transition,166.46607828712973
1271,423,fast transition,111.8016662160049
1272,424,no transition,159.7199461020122
1273,424,slow transition,152.53345080835905
1274,424,fast transition,153.79828998250915
1275,425,no transition,175.61946048540523
1276,425,slow transition,170.6544990293868
1277,425,fast transition,129.1626481524826
1278,426,no transition,177.59332868603965
1279,426,slow transition,155.416484197507
1280,426,fast transition,161.16448105143974
1281,427,no transition,155.014294167065
1282,427,slow transition,168.28764960706349
1283,427,fast transition,118.50723847216763
1284,428,no transition,174.42938038307184
1285,428,slow transition,169.298063385785
1286,428,fast transition,132.33482017876497
1287,429,no transition,151.0791692888116
1288,429,slow transition,131.38920983970246
1289,429,fast transition,121.00676718512365
1290,430,no transition,186.1878584154621
1291,430,slow transition,144.48863270404055
1292,430,fast transition,121.21608904322797
1293,431,no transition,150.01596031536317
1294,431,slow transition,141.7421018457655
1295,431,fast transition,114.40053167740432
1296,432,no transition,168.15685058659844
1297,432,slow transition,135.87902063896922
1298,432,fast transition,157.16214048403197
1299,433,no transition,148.07346938829394
1300,433,slow transition,152.64056591098017
1301,433,fast transition,134.1199696742712
1302,434,no transition,145.21123524548673
1303,434,slow transition,139.3682858474847
1304,434,fast transition,141.98158702386974
1305,435,no transition,166.15334156472383
1306,435,slow transition,142.7098859054907
1307,435,fast transition,117.41421927088537
1308,436,no transition,157.7961207817298
1309,436,slow transition,144.54571874817626
1310,436,fast transition,133.11949880492415
1311,437,no transition,168.3406374131902
1312,437,slow transition,156.7550066187181
1313,437,fast transition,129.76473848999356
1314,438,no transition,157.77501214814242
1315,438,slow transition,156.6643293517466
1316,438,fast transition,131.00538561401424
1317,439,no transition,139.0594874065671
1318,439,slow transition,143.37284425428905
1319,439,fast transition,127.20467506304834
1320,440,no transition,171.9655060753091
1321,440,slow transition,149.22867502602213
1322,440,fast transition,112.40729301737458
1323,441,no transition,176.5891002288713
1324,441,slow transition,142.99307576469664
1325,441,fast transition,127.47886447665253
1326,442,no transition,166.2660197289918
1327,442,slow transition,143.65451363519293
1328,442,fast transition,116.95036358158191
1329,443,no transition,164.05425151236838
1330,443,slow transition,144.37429367322426
1331,443,fast transition,126.84031483421862
1332,444,no transition,185.05399910422855
1333,444,slow transition,150.48512798314817
1334,444,fast transition,113.06301522972319
1335,445,no transition,170.9542793031536
1336,445,slow transition,152.6822852444693
1337,445,fast transition,136.26997885625025
1338,446,no transition,161.5970882736236
1339,446,slow transition,154.5912201982963
1340,446,fast transition,138.54447596809098
1341,447,no transition,165.00650174948618
1342,447,slow transition,172.56726117242587
1343,447,fast transition,126.15262149190077
1344,448,no transition,191.08371458433353
1345,448,slow transition,158.75563463694516
1346,448,fast transition,138.73025946289144
1347,449,no transition,161.10885700170482
1348,449,slow transition,143.25643974009557
1349,449,fast transition,123.82476424213579
1350,450,no transition,155.94181218100553
1351,450,slow transition,144.3999953060647
1352,450,fast transition,129.11648394445209
1353,451,no transition,195.48463000012137
1354,451,slow transition,137.8061337104636
1355,451,fast transition,117.15524982435207
1356,452,no transition,164.23645317758974
1357,452,slow transition,142.35879411747428
1358,452,fast transition,130.2082230058809
1359,453,no transition,162.08506821600082
1360,453,slow transition,163.47645777041964
1361,453,fast transition,146.002588341162
1362,454,no transition,151.23210839600748
1363,454,slow transition,146.7766778277806
1364,454,fast transition,120.70326384840874
1365,455,no transition,170.2070438274551
1366,455,slow transition,150.46312903294657
1367,455,fast transition,132.9042415431108
1368,456,no transition,154.505697015729
1369,456,slow transition,169.19169963182287
1370,456,fast transition,139.34659945023165
1371,457,no transition,186.28737809417837
1372,457,slow transition,165.57120153736875
1373,457,fast transition,144.65484920057105
1374,458,no transition,168.34218727544456
1375,458,slow transition,173.80372148229455
1376,458,fast transition,141.37178066865775
1377,459,no transition,149.2370174784715
1378,459,slow transition,151.376637449679
1379,459,fast transition,128.96992204835485
1380,460,no transition,137.3255885505709
1381,460,slow transition,166.93901515758287
1382,460,fast transition,117.81992900893967
1383,461,no transition,162.493538279387
1384,461,slow transition,163.6674802414595
1385,461,fast transition,123.72919849679647
1386,462,no transition,164.27684806380378
1387,462,slow transition,117.05932549179747
1388,462,fast transition,115.12420438533147
1389,463,no transition,137.24284402768959
1390,463,slow transition,136.89311643710113
1391,463,fast transition,109.46313326903025
1392,464,no transition,156.98979379933482
1393,464,slow transition,166.09712641014343
1394,464,fast transition,124.28053906166464
1395,465,no transition,182.9540996484848
1396,465,slow transition,157.4155940407757
1397,465,fast transition,139.33702122726928
1398,466,no transition,160.41544336882205
1399,466,slow transition,141.955368800186
1400,466,fast transition,118.45366870980146
1401,467,no transition,174.13809141517936
1402,467,slow transition,143.93358027872463
1403,467,fast transition,116.54207232029731
1404,468,no transition,167.0134848865413
1405,468,slow transition,139.1397634274519
1406,468,fast transition,146.85395513879072
1407,469,no transition,158.909500468948
1408,469,slow transition,144.17897210046516
1409,469,fast transition,131.48233777057737
1410,470,no transition,202.2506928484449
1411,470,slow transition,149.14929406902357
1412,470,fast transition,123.83534762751856
1413,471,no transition,158.97763424089766
1414,471,slow transition,167.22227147362128
1415,471,fast transition,140.34507584170484
1416,472,no transition,162.7747323870485
1417,472,slow transition,148.72499479332595
1418,472,fast transition,121.11856715178224
1419,473,no transition,178.3283968367527
1420,473,slow transition,130.03051814518554
1421,473,fast transition,157.98486401860083
1422,474,no transition,232.61071342102312
1423,474,slow transition,138.1281062933354
1424,474,fast transition,129.99224066959968
1425,475,no transition,155.63994492968405
1426,475,slow transition,146.94027864532106
1427,475,fast transition,125.51568947777265
1428,476,no transition,149.5587270978241
1429,476,slow transition,147.9628202592345
1430,476,fast transition,118.4381539364614
1431,477,no transition,176.36982198664882
1432,477,slow transition,179.86110997824943
1433,477,fast transition,123.14149196514984
1434,478,no transition,161.15616914950448
1435,478,slow transition,154.460244229947
1436,478,fast transition,122.55981000998293
1437,479,no transition,168.53845418722113
1438,479,slow transition,152.30072197364987
1439,479,fast transition,141.30710486590363
1440,480,no transition,158.68874990635405
1441,480,slow transition,135.5743170507551
1442,480,fast transition,136.65451191516664
1443,481,no transition,213.9251466195281
1444,481,slow transition,148.77384578860355
1445,481,fast transition,116.04134889206934
1446,482,no transition,163.0098609050287
1447,482,slow transition,146.63994866040863
1448,482,fast transition,140.3952930672501
1449,483,no transition,159.66056334755143
1450,483,slow transition,146.05898640444025
1451,483,fast transition,119.69506611839
1452,484,no transition,169.0178866959016
1453,484,slow transition,146.27054334796304
1454,484,fast transition,135.46317334274184
1455,485,no transition,188.99318761068693
1456,485,slow transition,135.95811568479814
1457,485,fast transition,123.46734026353596
1458,486,no transition,170.47439172065398
1459,486,slow transition,135.5342636180848
1460,486,fast transition,126.37183995510324
1461,487,no transition,171.90610393636422
1462,487,slow transition,143.13955883821376
1463,487,fast transition,123.45700229172647
1464,488,no transition,158.55892588456013
1465,488,slow transition,165.4297305341572
1466,488,fast transition,131.37855342549295
1467,489,no transition,194.32367514710893
1468,489,slow transition,146.28582511619388
1469,489,fast transition,129.0503753777478
1470,490,no transition,177.6936001166885
1471,490,slow transition,134.09477204249163
1472,490,fast transition,131.0708427592455
1473,491,no transition,183.84461586260974
1474,491,slow transition,153.47672794489077
1475,491,fast transition,139.8348360309982
1476,492,no transition,167.73565785649038
1477,492,slow transition,148.82680901516466
1478,492,fast transition,163.5881248862396
1479,493,no transition,157.60399764957785
1480,493,slow transition,140.77400532789025
1481,493,fast transition,134.18034308988274
1482,494,no transition,170.91086846109465
1483,494,slow transition,143.19787856625737
1484,494,fast transition,128.00200964854375
1485,495,no transition,172.42851501246008
1486,495,slow transition,147.9502085988399
1487,495,fast transition,127.34783956403555
1488,496,no transition,159.98473487085616
1489,496,slow transition,141.5740447145426
1490,496,fast transition,133.8030724221474
1491,497,no transition,165.0984368540638
1492,497,slow transition,134.9752475144189
1493,497,fast transition,133.41564771296433
1494,498,no transition,149.19455033903924
1495,498,slow transition,150.3270337309361
1496,498,fast transition,135.6995468162674
1497,499,no transition,164.80262109071649
1498,499,slow transition,147.64922990584512
1499,499,fast transition,119.81856932423587
1500,500,no transition,173.0234797658815
1501,500,slow transition,142.60349962609774
1502,500,fast transition,142.4099425070252
1503,501,no transition,178.37754053189286
1504,501,slow transition,143.57716947823687
1505,501,fast transition,139.24204645354175
1506,502,no transition,160.43008767001913
1507,502,slow transition,138.42033657870635
1508,502,fast transition,136.2197570934098
1509,503,no transition,152.0411915660695
1510,503,slow transition,131.2143070626693
1511,503,fast transition,126.4609128466519
1512,504,no transition,158.78267649866694
1513,504,slow transition,132.6566282021031
1514,504,fast transition,125.32013927779684
1515,505,no transition,155.160395746234
1516,505,slow transition,144.24978392345778
1517,505,fast transition,115.14288324094888
1518,506,no transition,162.8865952387395
1519,506,slow transition,128.96325220210278
1520,506,fast transition,148.98318570923382
1521,507,no transition,169.38240947464948
1522,507,slow transition,149.26335370701452
1523,507,fast transition,131.3359448586173
1524,508,no transition,155.28566221384673
1525,508,slow transition,151.73420027249958
1526,508,fast transition,128.55644223571406
1527,509,no transition,150.93454817885558
1528,509,slow transition,165.61975207973734
1529,509,fast transition,137.21128519090763
1530,510,no transition,184.8167422807847
1531,510,slow transition,160.74689055612225
1532,510,fast transition,135.53871254971997
1533,511,no transition,169.9576426556138
1534,511,slow transition,157.48177051781494
1535,511,fast transition,133.82270513687337
1536,512,no transition,153.09736664786664
1537,512,slow transition,147.32114272228296
1538,512,fast transition,131.00655286087326
1539,513,no transition,173.75907100931582
1540,513,slow transition,161.81919215547023
1541,513,fast transition,112.84154456099019
1542,514,no transition,157.0168828033412
1543,514,slow transition,157.31082628008
1544,514,fast transition,112.92929215623509
1545,515,no transition,149.3793562246614
1546,515,slow transition,150.87974959819402
1547,515,fast transition,148.50004396322646
1548,516,no transition,173.07276502578537
1549,516,slow transition,151.5870223731393
1550,516,fast transition,133.5518299385521
1551,517,no transition,203.96023538981035
1552,517,slow transition,162.0075496533097
1553,517,fast transition,143.83054279537257
1554,518,no transition,151.47821775242008
1555,518,slow transition,159.57015968823362
1556,518,fast transition,146.13745531813137
1557,519,no transition,154.17224170412624
1558,519,slow transition,137.83246780457392
1559,519,fast transition,126.74711564837733
1560,520,no transition,166.30290150862493
1561,520,slow transition,154.2306065021648
1562,520,fast transition,140.42012003034267
1563,521,no transition,150.90011249012346
1564,521,slow transition,159.181460447827
1565,521,fast transition,116.95929298187397
1566,522,no transition,172.35460864624724
1567,522,slow transition,188.84566201809008
1568,522,fast transition,130.57772872915083
1569,523,no transition,176.8500458988427
1570,523,slow transition,161.97869944782823
1571,523,fast transition,136.8959131764673
1572,524,no transition,155.61966571500318
1573,524,slow transition,163.55264233229624
1574,524,fast transition,149.44279618439396
1575,525,no transition,151.97031077162944
1576,525,slow transition,154.37763617462792
1577,525,fast transition,135.7518372703193
1578,526,no transition,166.2785543223131
1579,526,slow transition,163.48709016605474
1580,526,fast transition,123.28872835841159
1581,527,no transition,172.1446987611126
1582,527,slow transition,157.0334859249466
1583,527,fast transition,115.16632536410252
1584,528,no transition,146.09818064378388
1585,528,slow transition,145.4548058448638
1586,528,fast transition,134.5253851614273
1587,529,no transition,150.84651024583937
1588,529,slow transition,147.96638597061616
1589,529,fast transition,126.18602188908419
1590,530,no transition,145.2479592223428
1591,530,slow transition,165.15331555505523
1592,530,fast transition,116.46942416596781
1593,531,no transition,174.0658875956096
1594,531,slow transition,157.4099451673128
1595,531,fast transition,157.2227789067144
1596,532,no transition,167.4764036238253
1597,532,slow transition,154.33485801629612
1598,532,fast transition,126.95548271364105
1599,533,no transition,161.8143861298956
1600,533,slow transition,153.6776618664723
1601,533,fast transition,120.82850345059997
1602,534,no transition,174.52244871983976
1603,534,slow transition,175.01683566254843
1604,534,fast transition,115.0438376331849
1605,535,no transition,164.81908556546907
1606,535,slow transition,142.36306539546024
1607,535,fast transition,118.58340247798043
1608,536,no transition,177.2182121420714
1609,536,slow transition,177.5607678113946
1610,536,fast transition,117.29228843643372
1611,537,no transition,151.69305147291982
1612,537,slow transition,161.34973127681295
1613,537,fast transition,150.18604405762062
1614,538,no transition,150.43547760182352
1615,538,slow transition,145.886262258214
1616,538,fast transition,138.78320794205146
1617,539,no transition,154.78346218158643
1618,539,slow transition,133.0883498924238
1619,539,fast transition,120.31940015030534
1620,540,no transition,158.95238891350053
1621,540,slow transition,153.15591811596812
1622,540,fast transition,135.93017045346767
1623,541,no transition,168.29943634099905
1624,541,slow transition,156.53191913559618
1625,541,fast transition,132.2454160171035
1626,542,no transition,154.57805120949143
1627,542,slow transition,144.85355009063662
1628,542,fast transition,113.51013161389957
1629,543,no transition,164.52733984729912
1630,543,slow transition,146.73353826577443
1631,543,fast transition,140.39223452314155
1632,544,no transition,147.62085738641073
1633,544,slow transition,135.69016155313156
1634,544,fast transition,136.18499041947814
1635,545,no transition,181.42269126620488
1636,545,slow transition,140.61438363894797
1637,545,fast transition,130.61750886282738
1638,546,no transition,179.1110002987338
1639,546,slow transition,154.6824083426852
1640,546,fast transition,126.97028184269068
1641,547,no transition,162.27651563363548
