Tech,Normalized cumulative production,Normalized unit cost
Methanol,1.9725083123834242,0.7652512130453222
Methanol,2.14796042494526,0.7751728398282496
Methanol,2.347863109236883,0.7288484654677785
Methanol,2.5577812018489987,0.6107798056586304
Methanol,2.791257805530776,0.6052400953241376
Methanol,3.048495661341335,0.6215609220419687
Methanol,3.350093260887195,0.40793761872034545
Methanol,3.652826210364123,0.2911865873152973
CCGT_Electricity,1.0,1.0
CCGT_Electricity,1.242914979757085,0.9462616822429906
CCGT_Electricity,1.7408906882591093,0.9415887850467289
CCGT_Electricity,2.299595141700405,0.9532710280373832
CCGT_Electricity,2.659919028340081,0.9135514018691588
CCGT_Electricity,3.0890688259109313,0.9742990654205607
CCGT_Electricity,3.603238866396761,0.9158878504672896
CCGT_Electricity,4.145748987854251,0.9556074766355139
CCGT_Electricity,4.82995951417004,0.9322429906542056
CCGT_Electricity,5.728744939271255,0.8831775700934579
CCGT_Electricity,6.959514170040486,0.8271028037383177
CCGT_Electricity,8.518218623481781,0.8200934579439252
CCGT_Electricity,10.445344129554655,0.7967289719626168
Corn_(US),1.0,1.0
Corn_(US),1.8602844568582952,0.9808362369337978
Corn_(US),2.6884067292055236,0.8667247386759581
Corn_(US),3.727211753139959,0.7944250871080138
Corn_(US),4.996021646652395,0.9660278745644599
Corn_(US),6.279867510726854,0.7970383275261324
Corn_(US),7.474689219856852,0.7656794425087107
Corn_(US),8.593067742261505,1.1062717770034842
Corn_(US),9.754506197227096,0.823170731707317
Corn_(US),11.0083683238545,0.7430313588850174
Corn_(US),12.166838633210523,0.735191637630662
Corn_(US),12.934158252097134,0.7334494773519163
Corn_(US),13.791218221409606,1.0470383275261324
Corn_(US),14.789041611922196,0.757263443815331
Corn_(US),15.962180835913598,0.7412891986062717
Corn_(US),17.144316834958058,0.7891986062717771
Corn_(US),18.315669934490394,0.6506968641114982
Corn_(US),19.575930502852838,0.8789198606271776
Corn_(US),20.619001001479248,0.6085086547909407
Corn_(US),21.980280046674448,0.7520982035714285
Corn_(US),23.45943549646726,0.6703194608885017
Corn_(US),25.15886768529663,0.6700616456445992
Corn_(US),26.681162083444352,0.6405001024390243
Corn_(US),27.888817427576512,0.6452445476480836
Corn_(US),28.94863973391891,0.6312174923344948
Corn_(US),30.081827286174992,0.6049167634146342
Corn_(US),31.308042154007296,0.6500598054878048
Corn_(US),32.74511893714569,0.5846175432055749
Corn_(US),34.21343452255166,0.5154320351045296
Corn_(US),35.87804922867722,0.5846175432055749
Corn_(US),37.074449416110035,0.6312174923344948
Corn_(US),38.69091961521146,0.6091469506097561
Corn_(US),40.845202546881175,0.6049167634146342
PolyethyleneHD,1.0,1.0
PolyethyleneHD,1.0946308724832214,0.9896800823752883
PolyethyleneHD,1.2495302013422818,0.9698509254135635
PolyethyleneHD,1.5508724832214766,0.9439823547044096
PolyethyleneHD,1.935704697986577,0.9152181788263054
PolyethyleneHD,2.5044295302013424,0.6965814035885657
PolyethyleneHD,3.196912751677852,0.6172237004727114
PolyethyleneHD,4.080536912751678,0.5440183956881102
PolyethyleneHD,5.133422818791947,0.5062105831640541
PolyethyleneHD,6.355302013422818,0.4769105971157962
PolyethyleneHD,7.807919463087248,0.43340763691435547
PolyethyleneHD,9.500939597315435,0.41683539830544697
PolyethyleneHD,11.661476510067112,0.3628976975410365
PolyethyleneHD,13.815167785234898,0.298532320037559
PolyethyleneHD,16.351812080536913,0.2847483672476023
Hard_Disk_Drive,1.0,1.0
Hard_Disk_Drive,2.3762924459008983,0.7102360514868644
Hard_Disk_Drive,4.482117633764619,0.5228829561060594
Hard_Disk_Drive,7.1437369342900725,0.29336271894170896
Hard_Disk_Drive,11.765692977004349,0.13977061462809912
Hard_Disk_Drive,20.15910503418272,0.06600110386389359
Hard_Disk_Drive,38.76637098141138,0.030266643799004154
Hard_Disk_Drive,84.34928527035424,0.016145132125898624
Hard_Disk_Drive,175.10209616362505,0.008309441779186976
Hard_Disk_Drive,366.1080287021865,0.0029939142641947263
Hard_Disk_Drive,818.1109667212837,0.0013814591367474038
Hard_Disk_Drive,1665.6164755070909,0.0007416254556899376
Hard_Disk_Drive,3078.125656816769,0.0005216388422288571
Hard_Disk_Drive,4490.634838126447,0.00014142314154237995
Hard_Disk_Drive,9575.66789084129,0.00014670280053845914
Hard_Disk_Drive,15790.708288603875,8.181252157914718e-05
Hard_Disk_Drive,27090.781739081303,5.196267643050089e-05
Hard_Disk_Drive,49690.92864003615,2.5603835423581058e-05
Hard_Disk_Drive,97716.24080456523,2.295474021964934e-05
Low_Density_Polyethylene,1.0,1.0
Low_Density_Polyethylene,1.509433962264151,0.9196787148594378
Low_Density_Polyethylene,2.30188679245283,0.8634538152610441
Low_Density_Polyethylene,3.818867924528302,0.7751004016064257
Low_Density_Polyethylene,5.9547169811320755,0.6606425702811245
Low_Density_Polyethylene,8.626415094339622,0.642570281124498
Low_Density_Polyethylene,11.60754716981132,0.6325301204819277
Low_Density_Polyethylene,15.683018867924527,0.5421686746987953
Low_Density_Polyethylene,19.871698113207547,0.44176706827309237
Low_Density_Polyethylene,24.852830188679246,0.3995983935742972
Low_Density_Polyethylene,30.852830188679246,0.3373493975903615
Low_Density_Polyethylene,37.4566037735849,0.3132530120481928
Low_Density_Polyethylene,44.85283018867924,0.3072289156626506
Low_Density_Polyethylene,53.3811320754717,0.2991967871485944
Low_Density_Polyethylene,63.26792452830189,0.25702811244979923
Low_Density_Polyethylene,73.68301886792453,0.21485943775100402
Urea,1.0,1.0
Urea,1.1834402566158782,1.0140293225813692
Urea,1.3897353648757016,1.0049359347005526
Urea,1.611467522052927,0.9961032402600178
Urea,1.8608660785886126,0.9331524655174187
Urea,2.1405372894947874,0.940583191366483
Urea,2.4957898957497995,0.8058267473198739
Urea,2.9328388131515637,0.6766128456726129
Urea,3.4212109061748195,0.5408395630113209
Urea,4.017842822774659,0.5933948884318043
Urea,4.669406575781877,0.5564769610321552
Urea,5.307137129109863,0.5038714414787061
Sodium,1.0,1.0
Sodium,1.0410417823859779,0.9942150669505319
Sodium,1.0750786891316424,0.9869226808599658
Sodium,1.1096401900882553,0.9584331371232289
Sodium,1.1447571437388138,0.9526622766539473
Sodium,1.1784237486885145,0.9729543707449452
Sodium,1.2151762019379129,0.9700697115199803
Sodium,1.2539344565821144,0.9740024366079886
Sodium,1.296920323396902,0.9197985198090098
Sodium,1.3437017836203171,0.8757583131078553
Sodium,1.3945874220823304,0.8578856945434297
Sodium,1.4453496266123558,0.8547847781763147
Sodium,1.493612294019626,0.8599297030245637
Sodium,1.5444362155156452,0.8291019356999982
Sodium,1.597265938406468,0.8035505554061234
Sodium,1.644510275874838,0.81790109881636
Ethanolamine,1.0,1.0
Ethanolamine,1.1815012781780152,0.9635679563793128
Ethanolamine,1.3985591447827095,0.9135217742280791
Ethanolamine,1.6163141993957704,0.8866669937511573
Ethanolamine,1.8426679061120148,0.8414389571462654
Ethanolamine,2.1326981175923776,0.8188143953522
Ethanolamine,2.4257494771089934,0.7874415686425621
Ethanolamine,2.730653032767836,0.7962327464711405
Ethanolamine,3.0455496165465954,0.7589147355959279
Ethanolamine,3.384382988612596,0.7140374393980341
Ethanolamine,3.788519637462236,0.6783751451228621
Ethanolamine,4.255170811062049,0.6193239400193622
Ethanolamine,4.738089704857076,0.5690653411243289
Ethanolamine,5.265163839181966,0.4899740622154049
Ethanolamine,5.785498489425982,0.4367561208864262
Ethanolamine,6.378340692540088,0.3844602970513955
Ethanolamine,6.9925633279107595,0.36929426124482323
Ethanolamine,7.594933767139205,0.36734015912445284
SodiumChlorate,1.0,1.0
SodiumChlorate,1.1087202718006794,0.9837596425679173
SodiumChlorate,1.2515774146578222,0.9669252677038782
SodiumChlorate,1.3997734994337485,0.9727174424839409
SodiumChlorate,1.566736773984792,0.9621628302671515
SodiumChlorate,1.7476136547484227,0.9487412040138902
SodiumChlorate,1.9487138003559294,0.9468552027213146
SodiumChlorate,2.1692282802135576,0.8677673487093008
SodiumChlorate,2.3865070376961652,0.7773954136452897
SodiumChlorate,2.6359812328102246,0.7029334502688751
SodiumChlorate,2.887558647468047,0.6709568664024058
SodiumChlorate,3.15838861025724,0.6756636528033599
SodiumChlorate,3.461252224559133,0.6566415130305717
SodiumChlorate,3.7811033813298818,0.6320090218804857
SodiumChlorate,4.097880601844362,0.6273668836235943
Primary_Magnesium,1.0,1.0
Primary_Magnesium,1.2126811594202898,0.6878850102669405
Primary_Magnesium,1.393840579710145,0.7659137577002053
Primary_Magnesium,1.575,0.7833675564681725
Primary_Magnesium,1.9373188405797102,0.7299794661190965
Primary_Magnesium,2.6619565217391306,0.7227926078028747
Primary_Magnesium,3.3865942028985505,0.7207392197125256
Primary_Magnesium,4.111231884057971,0.6919917864476387
Primary_Magnesium,4.933695652173913,0.7012320328542095
Primary_Magnesium,5.806884057971015,0.6416837782340863
Primary_Magnesium,7.736231884057971,0.6314168377823409
Primary_Magnesium,10.004710144927536,0.48973305954825463
Primary_Magnesium,15.908695652173913,0.4353182751540041
Primary_Magnesium,33.64891304347826,0.3706365503080082
Primary_Magnesium,100.16485507246377,0.36139630390143734
Primary_Magnesium,157.08514492753622,0.35215605749486656
Primary_Magnesium,168.97608695652173,0.31519507186858314
Primary_Magnesium,170.8927536231884,0.282340862422998
Primary_Magnesium,175.36521739130436,0.26488706365503084
Primary_Magnesium,178.98949275362318,0.26591375770020537
Primary_Magnesium,183.19166666666666,0.2813141683778234
Primary_Magnesium,188.8894927536232,0.29363449691991783
Primary_Magnesium,203.7177536231884,0.2874743326488707
Primary_Magnesium,242.04239130434783,0.30903490759753593
Primary_Magnesium,275.76521739130436,0.30903490759753593
Primary_Magnesium,301.02934782608696,0.33264887063655035
Primary_Magnesium,323.1797101449275,0.3706365503080082
Primary_Magnesium,347.9463768115942,0.37166324435318276
Primary_Magnesium,377.3858695652174,0.36139630390143734
Primary_Magnesium,388.29021739130434,0.35626283367556466
Primary_Magnesium,399.5340579710145,0.3501026694045175
Primary_Magnesium,414.0521739130435,0.34599589322381935
Primary_Magnesium,428.8148550724638,0.3418891170431212
Primary_Magnesium,453.79855072463766,0.33778234086242304
Primary_Magnesium,481.2786231884058,0.3316221765913758
Primary_Magnesium,510.0786231884058,0.3264887063655031
Primary_Magnesium,539.5572463768116,0.31724845995893225
Primary_Magnesium,568.4681159420289,0.3141683778234086
Primary_Magnesium,603.6231884057971,0.30390143737166325
NeopreneRubber,1.0,1.0
NeopreneRubber,1.1308732125005434,0.997959183734288
NeopreneRubber,1.2462294084409093,1.001023541345389
NeopreneRubber,1.371712956926153,1.001023541345389
NeopreneRubber,1.4971965054113967,1.0041067762605764
NeopreneRubber,1.634850262963446,0.9918864097663019
NeopreneRubber,1.7711566045116705,0.9481887682845175
NeopreneRubber,1.910375103229452,0.9068185875410065
NeopreneRubber,2.053505454861564,0.8972272372826652
NeopreneRubber,2.2015038901203985,0.8794687339388664
NeopreneRubber,2.353370713261181,0.8436856480546953
NeopreneRubber,2.5098448298343983,0.8023356206037336
NeopreneRubber,2.666318946407615,0.7815044612877818
Electric_Range,1.0,1.0
Electric_Range,1.2653061224489794,0.9800664451827242
Electric_Range,1.5714285714285714,0.9568106312292359
Electric_Range,1.7551020408163263,0.9302325581395349
Electric_Range,2.122448979591837,0.9568106312292359
Electric_Range,2.387755102040816,0.9368770764119602
Electric_Range,2.63265306122449,0.946843853820598
Electric_Range,2.9183673469387754,0.946843853820598
Electric_Range,3.10204081632653,0.9368770764119602
Electric_Range,3.408163265306122,0.9003322259136213
Electric_Range,3.6122448979591835,0.8538205980066446
Electric_Range,3.714285714285714,0.8604651162790697
Electric_Range,3.9387755102040813,0.8305647840531561
Electric_Range,4.081632653061225,0.813953488372093
Electric_Range,4.285714285714286,0.7973421926910299
Electric_Range,4.489795918367347,0.7641196013289037
Electric_Range,4.673469387755102,0.7541528239202658
Electric_Range,4.857142857142857,0.6644518272425249
Electric_Range,5.1020408163265305,0.6644518272425249
Electric_Range,5.346938775510203,0.654485049833887
Electric_Range,5.653061224489796,0.6312292358803987
Ethylene,1.0,1.0
Ethylene,1.5897435897435899,1.0
Ethylene,2.358974358974359,0.9807692307692307
Ethylene,3.2820512820512824,0.9230769230769231
Ethylene,4.282051282051282,0.9038461538461539
Ethylene,5.333333333333334,0.8846153846153847
Ethylene,6.6410256410256405,0.8653846153846154
Ethylene,7.982051282051282,0.8653846153846154
Ethylene,9.487179487179487,0.9038461538461539
Ethylene,11.102564102564102,0.9038461538461539
Ethylene,13.025641025641026,0.8269230769230769
Ethylene,15.23076923076923,0.6923076923076923
Ethylene,17.641025641025642,0.6923076923076923
Ethylene,20.512820512820515,0.653846153846154
Ethylene,23.538461538461537,0.5
Nuclear_Power_(OECD),1.0,1.0
Nuclear_Power_(OECD),1.1411451398135821,0.96875
Nuclear_Power_(OECD),1.3435419440745675,0.96875
Nuclear_Power_(OECD),1.5472703062583224,0.96875
Nuclear_Power_(OECD),1.681757656458056,0.96875
Nuclear_Power_(OECD),1.873501997336884,0.9375
Nuclear_Power_(OECD),2.1424766977363516,0.9375
Nuclear_Power_(OECD),2.2956058588548602,0.9375
Nuclear_Power_(OECD),2.544607190412783,0.9375
Nuclear_Power_(OECD),2.7922769640479363,0.9062499999999999
Nuclear_Power_(OECD),3.3608521970705727,0.9062499999999999
Nuclear_Power_(OECD),3.648468708388815,0.9062499999999999
Nuclear_Power_(OECD),3.9773635153129163,0.9062499999999999
Nuclear_Power_(OECD),4.121171770972038,0.9062499999999999
Nuclear_Power_(OECD),4.290279627163782,0.8749999999999999
Nuclear_Power_(OECD),4.3981358189081226,0.8749999999999999
Nuclear_Power_(OECD),4.410119840213049,0.8719814053124999
Nuclear_Power_(OECD),4.426098535286285,0.8649300946875
AcrylicFiber,1.0,1.0
AcrylicFiber,1.2455219829925817,0.9056989271610482
AcrylicFiber,1.4990048851094626,0.8081705964423772
AcrylicFiber,1.8065858512755562,0.8081705964423772
AcrylicFiber,2.1859960195404375,0.756610177933302
AcrylicFiber,2.706531572281527,0.686498173370825
AcrylicFiber,3.3730776189614615,0.5967746451676198
AcrylicFiber,4.011579518726252,0.5478016672096333
AcrylicFiber,4.731138049574814,0.43366826971510053
AcrylicFiber,5.673783245883842,0.3896699496905208
AcrylicFiber,6.638140039804595,0.3738153857416048
AcrylicFiber,7.528134611905193,0.34258235444878404
AcrylicFiber,8.514564863397863,0.30223042998321437
Formaldehyde,1.0,1.0
Formaldehyde,1.103797676552572,0.952065594428033
Formaldehyde,1.2136160598348311,0.828782659950369
Formaldehyde,1.3365362973735695,0.7936977029188552
Formaldehyde,1.4710001904465106,0.8249747838102426
Formaldehyde,1.6316937620111152,0.7811906307952866
Formaldehyde,1.7921492754375943,0.7287861143894417
Formaldehyde,1.978466559324088,0.6705124878517821
Formaldehyde,2.168817846569366,0.6630101113223902
Formaldehyde,2.360428677781818,0.5883925503390754
Formaldehyde,2.556138437299815,0.4982832272156408
Wheat_(US),1.0,1.0
Wheat_(US),2.2411764705882353,0.9767441859234418
Wheat_(US),3.6882352941176473,0.919708029140978
Wheat_(US),5.394117647058824,1.041322313995438
Wheat_(US),6.8882352941176475,1.0327868851219673
Wheat_(US),8.488235294117647,1.0677966100797964
Wheat_(US),10.08235294117647,0.9767441859234418
Wheat_(US),11.976470588235294,0.9692307691319076
Wheat_(US),14.070588235294117,1.1351351350636216
Wheat_(US),15.91764705882353,1.1559633027303302
Wheat_(US),17.735294117647058,0.8936170212765957
Wheat_(US),20.064705882352943,0.9333333332241333
Wheat_(US),22.705882352941178,0.9692307691319076
Wheat_(US),25.405882352941177,0.954545454516818
Wheat_(US),28.358823529411765,1.1454545453949818
Wheat_(US),30.74705882352941,0.8344370860042648
Wheat_(US),33.99411764705882,1.0243902438624877
Wheat_(US),36.576470588235296,0.8513513513292161
Wheat_(US),39.93529411764706,1.1052631578814736
Wheat_(US),42.28823529411765,0.8936170212765957
Wheat_(US),45.311764705882354,0.9473684209332631
Wheat_(US),48.2,1.041322313995438
Wheat_(US),50.694117647058825,0.8999999999622
Wheat_(US),53.65882352941176,1.0327868851219673
Wheat_(US),56.3,0.7636363636386545
Wheat_(US),60.28823529411765,0.887323943590986
Wheat_(US),63.88823529411765,1.016129032191
Wheat_(US),66.86470588235294,0.9333333332241333
Wheat_(US),70.05294117647058,0.9064748200477984
Wheat_(US),73.24117647058823,0.9843749999389687
Wheat_(US),76.31764705882352,0.8999999999622
Wheat_(US),79.88235294117646,0.8289473683166052
Wheat_(US),84.4,1.007999999937504
Wheat_(US),88.25294117647059,1.0327868851219673
Wheat_(US),91.7764705882353,0.8399999999899199
Wheat_(US),96.26470588235294,0.8456375838435705
Wheat_(US),100.30588235294118,0.919708029140978
Wheat_(US),104.20588235294117,0.9767441859234418
Wheat_(US),107.47647058823529,0.8289473683166052
Wheat_(US),111.62941176470588,0.7874999999511749
Wheat_(US),115.98823529411764,0.887323943590986
Wheat_(US),119.68823529411765,0.8811188810633707
Wheat_(US),123.47058823529412,0.8129032257276
Wheat_(US),127.49411764705883,0.919708029140978
Wheat_(US),131.1705882352941,1.016129032191
Wheat_(US),134.80588235294118,0.8344370860042648
Wheat_(US),139.1,0.87499999988975
Wheat_(US),143.51764705882354,0.7826086955754782
Wheat_(US),148.7941176470588,0.7544910179052216
Wheat_(US),154.72941176470587,1.0588235294043529
Wheat_(US),158.46470588235294,0.954545454516818
Wheat_(US),162.11176470588236,0.8513513513292161
Wheat_(US),167.4294117647059,0.9767441859234418
Wheat_(US),173.02941176470588,0.9333333332241333
Wheat_(US),177.98823529411766,0.992125984186488
Wheat_(US),182.80588235294118,0.9130434782553912
Wheat_(US),187.78823529411764,0.9473684209332631
Wheat_(US),192.25294117647059,0.7874999999511749
Wheat_(US),197.2058823529412,0.9843749999389687
Wheat_(US),201.14117647058825,0.857142857034857
Wheat_(US),206.03529411764706,0.857142857034857
Wheat_(US),211.18235294117648,0.8181818181932727
Wheat_(US),216.55882352941177,0.9692307691319076
Wheat_(US),221.40588235294118,0.887323943590986
Wheat_(US),226.6235294117647,0.7730061349020736
Wheat_(US),232.16470588235293,0.9618320609763663
Wheat_(US),236.61176470588236,1.12499999998425
Wheat_(US),239.85882352941175,1.041322313995438
Wheat_(US),242.95294117647057,1.0327868851219673
Wheat_(US),246.64705882352942,0.9843749999389687
Wheat_(US),250.35294117647058,0.9264705881185588
Wheat_(US),255.49411764705883,0.9473684209332631
Wheat_(US),260.90588235294115,0.8936170212765957
Wheat_(US),265.2647058823529,0.8235294116609411
Wheat_(US),270.05882352941177,0.7499999999054999
Wheat_(US),275.6,0.6461538460879384
Wheat_(US),281.3,0.7682926829283658
Wheat_(US),286.2647058823529,0.7118644067198644
Wheat_(US),292.5,0.741176470520047
Wheat_(US),299.0176470588235,0.7325581394425813
Wheat_(US),305.79411764705884,0.6923076923270769
Wheat_(US),313.78823529411767,0.7039106145103575
Wheat_(US),321.40588235294115,0.868965517170124
Wheat_(US),327.86470588235295,0.7636363636386545
Wheat_(US),333.8588235294118,0.7874999999511749
Wheat_(US),339.67058823529413,0.6847826086915434
Wheat_(US),347.3529411764706,0.7283236994008438
Wheat_(US),354.2529411764706,0.6961325965848397
Wheat_(US),360.04117647058825,0.6363636363865454
Wheat_(US),365.5529411764706,0.6237623762613267
Wheat_(US),371.4647058823529,0.5779816513021652
Wheat_(US),377.0882352941176,0.45818181810759273
Wheat_(US),385.6588235294118,0.5833333333438333
Wheat_(US),392.2352941176471,0.482758620720069
Wheat_(US),400.2041176470588,0.5271966526353138
Wheat_(US),407.45352941176475,0.503999999968752
Wheat_(US),413.87705882352947,0.49999999993699995
Wheat_(US),420.62294117647053,0.4883720929617209
Wheat_(US),428.1723529411765,0.47547169812652074
Wheat_(US),435.9111764705882,0.47908745246429657
Wheat_(US),443.58705882352945,0.47908745246429657
Wheat_(US),452.45529411764704,0.44366197185849293
Wheat_(US),461.61176470588236,0.41176470583047053
Wheat_(US),470.0982352941176,0.40645161292679993
Wheat_(US),478.0488235294118,0.37168141585895575
Wheat_(US),487.57,0.3853211009521101
Wheat_(US),496.6652941176471,0.39873417718727844
Wheat_(US),506.7288235294117,0.4615384615093846
Wheat_(US),517.2105882352942,0.41176470583047053
Wheat_(US),529.7219411764705,0.41584158413221783
Wheat_(US),542.3618235294117,0.4104234527145537
Wheat_(US),554.3943529411764,0.40127388535112096
Wheat_(US),564.8385882352941,0.3695014662970909
Wheat_(US),577.3918823529411,0.3761194029786806
Wheat_(US),591.3973529411765,0.36416184963742193
Wheat_(US),607.7818235294118,0.35492957738599434
Wheat_(US),624.0463529411765,0.31979695429617255
Wheat_(US),638.2805882352941,0.32474226806786594
Wheat_(US),653.544,0.336000000021168
Wheat_(US),667.8035294117648,0.36627906972129065
Wheat_(US),680.101,0.3342175066232785
Wheat_(US),692.4991764705883,0.3695014662970909
Wheat_(US),703.1591764705882,0.3853211009521101
Wheat_(US),715.1392941176471,0.31898734180022276
Wheat_(US),731.1968235294119,0.36734693874722446
Wheat_(US),742.844705882353,0.32061068699212214
Wheat_(US),757.3552941176471,0.32984293190154973
Wheat_(US),771.452,0.3351063829472234
Wheat_(US),785.1048235294118,0.35195530719217877
Wheat_(US),797.944294117647,0.34710743804047933
Wheat_(US),811.3407058823531,0.31898734180022276
Wheat_(US),825.9375882352942,0.29166666667191665
Wheat_(US),840.9218235294118,0.29508196723170493
Wheat_(US),854.4251176470588,0.2999999999874
Wheat_(US),867.5319411764706,0.31343283579456716
Wheat_(US),878.9875294117647,0.35999999995967996
Wheat_(US),888.4338823529413,0.28506787329632577
Wheat_(US),902.224588235294,0.29166666667191665
Wheat_(US),914.9115882352942,0.2999999999874
Wheat_(US),927.2841176470588,0.32642487042976165
Wheat_(US),937.9218823529412,0.31343283579456716
Wheat_(US),949.9871176470588,0.28062360797460134
Offshore_Gas_Pipeline,1.0,1.0
Offshore_Gas_Pipeline,4.262295081967213,3.4163124675703
Offshore_Gas_Pipeline,4.295081967213115,0.3245353474926991
Offshore_Gas_Pipeline,33.540983606557376,0.6900980820196756
Offshore_Gas_Pipeline,45.98360655737705,0.44983321189242303
Offshore_Gas_Pipeline,49.204918032786885,1.0024257024482923
Offshore_Gas_Pipeline,49.8360655737705,0.6911816394083403
Offshore_Gas_Pipeline,50.114754098360656,0.41473862139234974
Offshore_Gas_Pipeline,50.278688524590166,0.42158582264906136
Offshore_Gas_Pipeline,61.63934426229508,0.45341678162151305
Offshore_Gas_Pipeline,70.57377049180329,0.39716556391785013
Benzene,1.0,1.0
Benzene,1.0824384080859129,0.9870689655172413
Benzene,1.1614024005053696,0.877155172413793
Benzene,1.2523689197725836,0.8254310344827586
Benzene,1.3474415666456097,0.7737068965517241
Benzene,1.445356917245736,0.7112068965517241
Benzene,1.5309538850284272,0.6163793103448275
Benzene,1.6380290587492103,0.6465517241379309
Benzene,1.7820593809222995,0.6594827586206896
Benzene,1.9535691724573594,0.5
Benzene,2.1244472520530637,0.46336206896551724
Benzene,2.3291219204042957,0.4353448275862069
Benzene,2.560012634238787,0.46551724137931033
Benzene,2.8212255211623503,0.4547413793103448
Benzene,3.122867972204675,0.44181034482758613
Benzene,3.427037271004422,0.42887931034482757
Ethanol_(Brazil),1.0,1.0
Ethanol_(Brazil),2.0954773869346734,0.959079283887468
Ethanol_(Brazil),3.3260419745787764,0.8640847643405187
Ethanol_(Brazil),5.0472953000295595,0.8498355864084765
Ethanol_(Brazil),7.370972509606858,0.8860065765436609
Ethanol_(Brazil),10.105823233816139,0.6737303617099014
Ethanol_(Brazil),13.599763523499853,0.710266715381805
Ethanol_(Brazil),16.705291161690806,0.6174643770551698
Ethanol_(Brazil),20.091930239432457,0.5180854950675923
Ethanol_(Brazil),23.551581436594738,0.4709535988308367
Ethanol_(Brazil),27.06857818504286,0.47935696017537444
Ethanol_(Brazil),30.551581436594738,0.4968944099378882
Ethanol_(Brazil),34.321016848950634,0.4464742418706613
Ethanol_(Brazil),37.77564292048478,0.4457435147972232
Ethanol_(Brazil),41.11469110257168,0.40007307270734377
Ethanol_(Brazil),44.86639077741649,0.43405188162221414
Ethanol_(Brazil),48.611882944132425,0.37815126050420167
Ethanol_(Brazil),52.81939107301212,0.34563390573620756
Ethanol_(Brazil),57.37422406148389,0.18195104128607967
Ethanol_(Brazil),61.49127992905705,0.35111435878699304
Ethanol_(Brazil),65.35412355897132,0.41139934234563386
Ethanol_(Brazil),68.49187112030742,0.36755571793934966
Ethanol_(Brazil),71.89210759680756,0.38838143953233467
Ethanol_(Brazil),75.6278451078924,0.3069053708439898
IsopropylAlcohol,1.0,1.0
IsopropylAlcohol,1.0674860114600582,0.981802394860284
IsopropylAlcohol,1.1364976375408886,0.9273273669751825
IsopropylAlcohol,1.213420024140608,0.9305918349464578
IsopropylAlcohol,1.29598269773536,0.8917265698939312
IsopropylAlcohol,1.3807889222430125,0.8653803897345052
IsopropylAlcohol,1.4682874078461463,0.8072634117955771
IsopropylAlcohol,1.5543948918832817,0.7745565335500643
IsopropylAlcohol,1.629504489345377,0.7292983866551868
Wind_Power,1.0,1.0
Wind_Power,2.5,0.6251792658919086
Wind_Power,9.0,0.5683447871744625
Wind_Power,21.0,0.5569778914309732
Wind_Power,60.0,0.5662839626107061
Wind_Power,102.0,0.4433089339960807
Wind_Power,127.0,0.272805497843742
Wind_Power,145.0,0.2955392893307205
Wind_Power,158.0,0.38647445527863444
Wind_Power,173.0,0.4071577738064724
Wind_Power,193.0,0.3978413510221237
Wind_Power,217.0,0.34100687230467747
Wind_Power,229.0,0.3523737680481667
Wind_Power,299.0,0.34100687230467747
Wind_Power,314.5,0.25007170635676346
Wind_Power,478.0,0.2774712307108298
Wind_Power,1015.0,0.24076174156056246
Wind_Power,1845.0,0.19134769582895378
Polystyrene,1.0,1.0
Polystyrene,1.5238095238095237,0.9454545454545454
Polystyrene,2.619047619047619,0.8181818181818181
Polystyrene,6.095238095238095,0.7454545454545454
Polystyrene,10.952380952380953,0.6090909090909091
Polystyrene,17.61904761904762,0.7181818181818181
Polystyrene,26.666666666666668,0.7727272727272726
Polystyrene,38.095238095238095,0.7545454545454544
Polystyrene,50.0,0.7454545454545454
Polystyrene,61.904761904761905,0.7272727272727273
Polystyrene,73.80952380952381,0.7181818181818181
Polystyrene,84.52380952380952,0.6636363636363636
Polystyrene,98.80952380952381,0.6090909090909091
Polystyrene,116.66666666666667,0.5363636363636363
Polystyrene,130.95238095238096,0.5090909090909091
Polystyrene,141.66666666666666,0.4363636363636363
Polystyrene,164.28571428571428,0.44545454545454544
Polystyrene,177.38095238095238,0.36363636363636365
Polystyrene,195.23809523809524,0.35454545454545455
Polystyrene,216.66666666666666,0.3090909090909091
Polystyrene,245.23809523809524,0.2818181818181818
Polystyrene,271.42857142857144,0.2727272727272727
Polystyrene,309.5238095238095,0.2854545454545454
Polystyrene,347.6190476190476,0.2636363636363636
Polystyrene,390.4761904761905,0.23272727272727273
Phenol,1.0,1.0
Phenol,1.1093464370167876,0.9769928066975446
Phenol,1.2318915927348348,0.9887755098364792
Phenol,1.354537374008419,0.8333735511554345
Phenol,1.4842101732436648,0.6522916439949261
Phenol,1.6325825548828552,0.666858389668333
Phenol,1.810823955590588,0.63800000930502
Phenol,2.00761400036896,0.6247384694699543
Phenol,2.2238750901437268,0.5739911042926044
Phenol,2.4414275412145505,0.4744127835773436
Phenol,2.6868365002431784,0.49274032906503445
Phenol,2.961242390192363,0.4205400781317305
Phenol,3.2477233468059774,0.37699865966340024
Phenol,3.577624230633773,0.36284436378032237
Beer_(Japan),1.0,1.0
Beer_(Japan),1.2967741935483872,0.858189429618001
Beer_(Japan),1.696774193548387,0.8834379905808477
Beer_(Japan),2.1161290322580646,0.8689167974882261
Beer_(Japan),2.5494623655913977,0.8241758241758242
