,iter,scenario,cost
840,280,no transition,139.4194580411171
841,280,slow transition,155.02312500382214
842,280,fast transition,126.60335763124378
843,281,no transition,162.8215016439834
844,281,slow transition,145.34152929950218
845,281,fast transition,128.41673404132817
846,282,no transition,158.99275470528656
847,282,slow transition,149.07558253863894
848,282,fast transition,141.52131927035126
849,283,no transition,156.10838741818006
850,283,slow transition,158.81344039749928
851,283,fast transition,124.33360330690975
852,284,no transition,188.38474951238905
853,284,slow transition,159.5568585798872
854,284,fast transition,118.28007506660298
855,285,no transition,159.81776348613812
856,285,slow transition,146.97357818535588
857,285,fast transition,129.01368281306645
858,286,no transition,157.24348769588045
859,286,slow transition,131.26953955306794
860,286,fast transition,116.36690550077853
861,287,no transition,152.60256025122163
862,287,slow transition,148.7837502036428
863,287,fast transition,122.65572811942484
864,288,no transition,162.16506784403845
865,288,slow transition,133.8620396085684
866,288,fast transition,120.55286892390409
867,289,no transition,175.07847542923568
868,289,slow transition,151.2451893803883
869,289,fast transition,121.22185796869785
870,290,no transition,174.437741688493
871,290,slow transition,155.83535870481452
872,290,fast transition,138.68477444915752
873,291,no transition,179.05755636215656
874,291,slow transition,164.62424661595944
875,291,fast transition,115.09605069753397
876,292,no transition,143.38236131712375
877,292,slow transition,131.2677577530965
878,292,fast transition,157.9006681521392
879,293,no transition,185.84522556169998
880,293,slow transition,149.68990871246726
881,293,fast transition,143.26443476527373
882,294,no transition,140.76623073294428
883,294,slow transition,174.09203363346575
884,294,fast transition,116.76975115490337
885,295,no transition,178.93394163129642
886,295,slow transition,141.59435601941357
887,295,fast transition,120.96644394541207
888,296,no transition,145.1779180678727
889,296,slow transition,143.5400676096285
890,296,fast transition,134.1852243046814
891,297,no transition,156.54492608961363
892,297,slow transition,142.6048417345395
893,297,fast transition,147.97892549327787
894,298,no transition,176.99673345426515
895,298,slow transition,141.58804176845192
896,298,fast transition,133.53679030596146
897,299,no transition,144.17537486928194
898,299,slow transition,143.4006634179136
899,299,fast transition,129.49382187653822
900,300,no transition,186.126790257356
901,300,slow transition,137.66386310385926
902,300,fast transition,120.17193036217022
903,301,no transition,158.46462799627025
904,301,slow transition,150.85733472321397
905,301,fast transition,139.3253664789934
906,302,no transition,173.13675402837964
907,302,slow transition,160.28512468723238
908,302,fast transition,138.6122264657324
909,303,no transition,167.02810495937797
910,303,slow transition,167.0856251322502
911,303,fast transition,120.65638457178785
912,304,no transition,159.216819484549
913,304,slow transition,151.69234205790886
914,304,fast transition,120.78426422035346
915,305,no transition,177.47441719467363
916,305,slow transition,193.1159568759885
917,305,fast transition,138.09950168393138
918,306,no transition,143.78641031872817
919,306,slow transition,148.56572432348332
920,306,fast transition,134.96357484288575
921,307,no transition,162.53202924822568
922,307,slow transition,149.8374197198457
923,307,fast transition,120.54391365090106
924,308,no transition,146.58467719522324
925,308,slow transition,151.88019437835595
926,308,fast transition,124.50914040319309
927,309,no transition,173.36148743405127
928,309,slow transition,148.79887464995338
929,309,fast transition,127.27671363304063
930,310,no transition,148.9472134034128
931,310,slow transition,141.94205274909316
932,310,fast transition,127.7551915129786
933,311,no transition,151.5469640159802
934,311,slow transition,145.07212968402635
935,311,fast transition,128.33071545962517
936,312,no transition,161.76391858352932
937,312,slow transition,160.87322526643555
938,312,fast transition,154.29026867349396
939,313,no transition,158.92863842793886
940,313,slow transition,147.02647963880258
941,313,fast transition,123.65143711903794
942,314,no transition,148.24198736800287
943,314,slow transition,158.9315000203007
944,314,fast transition,118.61612767349342
945,315,no transition,173.95967588958945
946,315,slow transition,138.46463695506955
947,315,fast transition,108.64154298732859
948,316,no transition,158.4119100354562
949,316,slow transition,128.48681789180597
950,316,fast transition,126.8930167544755
951,317,no transition,148.89897420114187
952,317,slow transition,150.62940152342352
953,317,fast transition,125.03590652268717
954,318,no transition,163.54277822909012
955,318,slow transition,147.9366006507793
956,318,fast transition,112.15066641687922
957,319,no transition,171.20918058644975
958,319,slow transition,159.81099736709373
959,319,fast transition,119.82201667232762
960,320,no transition,150.51924878055416
961,320,slow transition,152.74993725843007
962,320,fast transition,125.34572634340391
963,321,no transition,154.0617572552883
964,321,slow transition,148.69498517700669
965,321,fast transition,122.64991109945075
966,322,no transition,168.40877770642263
967,322,slow transition,132.84883437174068
968,322,fast transition,115.56896256170137
969,323,no transition,216.48885284861655
970,323,slow transition,136.45553113884142
971,323,fast transition,127.57023890301981
972,324,no transition,165.18766082157427
973,324,slow transition,154.39740710411294
974,324,fast transition,135.1351992482876
975,325,no transition,166.282559965836
976,325,slow transition,159.33389241638596
977,325,fast transition,127.82965283030164
978,326,no transition,168.1598206132295
979,326,slow transition,152.85233078454198
980,326,fast transition,120.16741110236921
981,327,no transition,154.4951762078246
982,327,slow transition,157.89335325098656
983,327,fast transition,118.76593614513716
984,328,no transition,164.24147738774977
985,328,slow transition,153.02523755477043
986,328,fast transition,118.98869684334268
987,329,no transition,179.78311843294776
988,329,slow transition,153.76745253353786
989,329,fast transition,121.20990077028304
990,330,no transition,167.1098459538663
991,330,slow transition,139.805546750266
992,330,fast transition,121.26854869702666
993,331,no transition,184.82870046319343
994,331,slow transition,152.3607372627528
995,331,fast transition,130.44999841662536
996,332,no transition,185.212798412307
997,332,slow transition,137.35069177292195
998,332,fast transition,121.52769022212917
999,333,no transition,163.62436738464115
1000,333,slow transition,144.80897876053402
1001,333,fast transition,120.44308658125169
1002,334,no transition,160.32256880513066
1003,334,slow transition,158.38245873519057
1004,334,fast transition,129.27267613514755
1005,335,no transition,139.01961300116696
1006,335,slow transition,145.52852788033613
1007,335,fast transition,120.18551287945132
1008,336,no transition,165.4877363679282
1009,336,slow transition,151.25319301997715
1010,336,fast transition,152.96511354330468
1011,337,no transition,155.0073878212705
1012,337,slow transition,143.40758638143691
1013,337,fast transition,114.97910573127872
1014,338,no transition,159.55549947020984
1015,338,slow transition,143.8315714128099
1016,338,fast transition,129.47567010199583
1017,339,no transition,181.14623451821166
1018,339,slow transition,144.49085620576244
1019,339,fast transition,128.10198994162724
1020,340,no transition,173.2874512792903
1021,340,slow transition,143.97921036878256
1022,340,fast transition,112.72795944704008
1023,341,no transition,165.60120327534094
1024,341,slow transition,131.49846766011635
1025,341,fast transition,130.00250295694477
1026,342,no transition,162.31581618337503
1027,342,slow transition,152.04870927648366
1028,342,fast transition,141.39430703900288
1029,343,no transition,165.77286742383393
1030,343,slow transition,139.5921667656428
1031,343,fast transition,112.36100492856927
1032,344,no transition,165.07311934793356
1033,344,slow transition,149.71604365211726
1034,344,fast transition,130.18638192316882
1035,345,no transition,172.95775440503596
1036,345,slow transition,136.90746585663015
1037,345,fast transition,117.37236270354443
1038,346,no transition,157.71087924052068
1039,346,slow transition,142.6436834576482
1040,346,fast transition,127.76965365814259
1041,347,no transition,159.63292647485403
1042,347,slow transition,146.905389353
1043,347,fast transition,140.35337991123222
1044,348,no transition,168.1224130359257
1045,348,slow transition,148.27890128968087
1046,348,fast transition,141.44474369740627
1047,349,no transition,161.98093350869362
1048,349,slow transition,139.22151217556888
1049,349,fast transition,128.45398767900673
1050,350,no transition,166.28822447774525
1051,350,slow transition,139.68202822451227
1052,350,fast transition,124.93747744586986
1053,351,no transition,157.73286289996733
1054,351,slow transition,145.59495223476776
1055,351,fast transition,120.89751307975457
1056,352,no transition,162.4674986142987
1057,352,slow transition,151.1468381698256
1058,352,fast transition,128.62371310041183
1059,353,no transition,161.167796936683
1060,353,slow transition,142.4409062844481
1061,353,fast transition,127.23952355495052
1062,354,no transition,160.84872350126452
1063,354,slow transition,149.2918180261987
1064,354,fast transition,139.23862266287443
1065,355,no transition,142.237040467593
1066,355,slow transition,145.196488227724
1067,355,fast transition,126.16819660263168
1068,356,no transition,173.57017007175713
1069,356,slow transition,152.59145809615578
1070,356,fast transition,120.62176872300448
1071,357,no transition,152.6252440926564
1072,357,slow transition,166.22333006931748
1073,357,fast transition,128.4818570597084
1074,358,no transition,162.66581086972144
1075,358,slow transition,136.32056638967677
1076,358,fast transition,124.50471246494394
1077,359,no transition,155.87853089690898
1078,359,slow transition,175.91387008157952
1079,359,fast transition,136.01485110698252
1080,360,no transition,205.946314387172
1081,360,slow transition,147.26835013381927
1082,360,fast transition,129.9864739971087
1083,361,no transition,153.86870219286757
1084,361,slow transition,136.3054906630699
1085,361,fast transition,129.0276381335926
1086,362,no transition,181.31234882966774
1087,362,slow transition,144.3462580384837
1088,362,fast transition,126.00016151031541
1089,363,no transition,157.85359177039862
1090,363,slow transition,135.08877855587363
1091,363,fast transition,110.54778709127187
1092,364,no transition,163.2435666245
1093,364,slow transition,154.51927763149274
1094,364,fast transition,127.1393468246745
1095,365,no transition,158.5796450490728
1096,365,slow transition,151.99667212330732
1097,365,fast transition,128.90348588913236
1098,366,no transition,183.33439952823062
1099,366,slow transition,141.60640756538592
1100,366,fast transition,123.9026743873031
1101,367,no transition,164.39486870013252
1102,367,slow transition,176.39898740484173
1103,367,fast transition,125.36665481444896
1104,368,no transition,145.7702079049784
1105,368,slow transition,154.90861756694562
1106,368,fast transition,141.64440374076668
1107,369,no transition,150.44291940129517
1108,369,slow transition,146.6322604346849
1109,369,fast transition,133.22963412996737
1110,370,no transition,166.21362654298468
1111,370,slow transition,140.69919926893402
1112,370,fast transition,119.52725922516258
1113,371,no transition,158.27516029111268
1114,371,slow transition,163.1357188290683
1115,371,fast transition,126.98496489293132
1116,372,no transition,173.22249881612095
1117,372,slow transition,148.9542300746797
1118,372,fast transition,122.16866102110619
1119,373,no transition,149.24125958546148
1120,373,slow transition,148.33180708221613
1121,373,fast transition,116.09865789279903
1122,374,no transition,180.2422165281067
1123,374,slow transition,136.7953905805181
1124,374,fast transition,121.59922927449512
1125,375,no transition,158.11510711292024
1126,375,slow transition,141.18670214892336
1127,375,fast transition,124.54547956586455
1128,376,no transition,154.73497491453574
1129,376,slow transition,141.5565725334562
1130,376,fast transition,128.02025787539705
1131,377,no transition,171.06619942469013
1132,377,slow transition,145.09367790222493
1133,377,fast transition,133.46010532764743
1134,378,no transition,145.54749539210238
1135,378,slow transition,154.525519136337
1136,378,fast transition,118.94968410943537
1137,379,no transition,166.8379802242213
1138,379,slow transition,149.29341502658417
1139,379,fast transition,138.97216053454508
1140,380,no transition,170.62486055072478
1141,380,slow transition,147.5984401103798
1142,380,fast transition,123.21758170666446
1143,381,no transition,166.3729731306675
1144,381,slow transition,137.79517915042354
1145,381,fast transition,124.58696735331712
1146,382,no transition,169.16832198392544
1147,382,slow transition,162.26285593135245
1148,382,fast transition,113.22528124486792
1149,383,no transition,188.24687389181776
1150,383,slow transition,148.86598393021586
1151,383,fast transition,119.3663676539773
1152,384,no transition,196.78047513260486
1153,384,slow transition,136.4434962217331
1154,384,fast transition,124.68469570710039
1155,385,no transition,158.79717568745681
1156,385,slow transition,147.06057071279892
1157,385,fast transition,125.09756230179114
1158,386,no transition,158.6161706332353
1159,386,slow transition,155.88257008490808
1160,386,fast transition,125.25373950063637
1161,387,no transition,159.378219094827
1162,387,slow transition,150.70300835939008
1163,387,fast transition,115.46600224059793
1164,388,no transition,171.73834977823043
1165,388,slow transition,153.22417952876285
1166,388,fast transition,129.3795160608484
1167,389,no transition,168.38865658428418
1168,389,slow transition,153.83586063760526
1169,389,fast transition,116.68239531933317
1170,390,no transition,156.3708133958058
1171,390,slow transition,146.29450655677286
1172,390,fast transition,132.28549959449379
1173,391,no transition,156.1078800468913
1174,391,slow transition,152.66938900414848
1175,391,fast transition,126.71290327994544
1176,392,no transition,166.64192606763876
1177,392,slow transition,158.02986795588362
1178,392,fast transition,144.3904641085915
1179,393,no transition,162.95745556127258
1180,393,slow transition,150.38765865409312
1181,393,fast transition,124.43765878747946
1182,394,no transition,203.30334323980182
1183,394,slow transition,144.5392294958293
1184,394,fast transition,123.05246732771846
1185,395,no transition,139.1525833846158
1186,395,slow transition,143.60712987901533
1187,395,fast transition,143.6202975376309
1188,396,no transition,173.64684047164346
1189,396,slow transition,143.09608496989705
1190,396,fast transition,121.71408683255888
1191,397,no transition,173.77911910922387
1192,397,slow transition,154.6423970818713
1193,397,fast transition,129.0132103648247
1194,398,no transition,158.1563880580625
1195,398,slow transition,146.124227474735
1196,398,fast transition,138.58126216104304
1197,399,no transition,154.89957189034845
1198,399,slow transition,155.14136761850975
1199,399,fast transition,116.69579098830076
1200,400,no transition,145.04227145024424
1201,400,slow transition,158.63202020321629
1202,400,fast transition,118.87583718068343
1203,401,no transition,171.6794354984702
1204,401,slow transition,133.9931719536654
1205,401,fast transition,126.21872124948969
1206,402,no transition,168.2877513260373
1207,402,slow transition,131.61911595417467
1208,402,fast transition,110.44319093311243
1209,403,no transition,156.09741385491955
1210,403,slow transition,150.83956555079277
1211,403,fast transition,135.33802940384254
1212,404,no transition,159.8555709348417
1213,404,slow transition,152.89814611119206
1214,404,fast transition,116.89817827686008
1215,405,no transition,167.04749230188014
1216,405,slow transition,149.0118075257294
1217,405,fast transition,119.57124013557765
1218,406,no transition,165.8752592306635
1219,406,slow transition,145.3681293929254
1220,406,fast transition,127.45325906565621
1221,407,no transition,165.87087710667512
1222,407,slow transition,133.7509910645001
1223,407,fast transition,127.7189168367334
1224,408,no transition,155.9966981813471
1225,408,slow transition,152.77478068439018
1226,408,fast transition,134.4444367205859
1227,409,no transition,177.70106548762288
1228,409,slow transition,145.57538169326745
1229,409,fast transition,124.72422266752041
1230,410,no transition,160.6090794156872
1231,410,slow transition,144.7205578799342
1232,410,fast transition,113.77344862722296
1233,411,no transition,154.50601115006842
1234,411,slow transition,139.9820861523551
1235,411,fast transition,131.86395099501323
1236,412,no transition,172.87503470999545
1237,412,slow transition,136.75848216675863
1238,412,fast transition,122.87989356227524
1239,413,no transition,140.22902375923172
1240,413,slow transition,144.03771241708495
1241,413,fast transition,128.96018100683418
1242,414,no transition,157.21474576027236
1243,414,slow transition,149.16760871120712
1244,414,fast transition,122.96325928268665
1245,415,no transition,184.02780899286418
1246,415,slow transition,136.52585086575672
1247,415,fast transition,145.23870464017688
1248,416,no transition,175.72665371628406
1249,416,slow transition,148.31376674045694
1250,416,fast transition,114.41473373911948
1251,417,no transition,154.1186361060062
1252,417,slow transition,161.1834042723841
1253,417,fast transition,121.09949765170772
1254,418,no transition,200.9239155666323
1255,418,slow transition,145.27625138655915
1256,418,fast transition,123.76448815607498
1257,419,no transition,172.50956270025915
1258,419,slow transition,137.3986736930078
1259,419,fast transition,122.78736574414958
1260,420,no transition,176.8299988888066
1261,420,slow transition,127.84105319270039
1262,420,fast transition,118.59207868778944
1263,421,no transition,162.51949448452766
1264,421,slow transition,146.5680353750448
1265,421,fast transition,138.44826803252866
1266,422,no transition,203.52468822107662
1267,422,slow transition,159.151148373013
1268,422,fast transition,118.71990982715548
1269,423,no transition,168.98911578093293
1270,423,slow transition,144.40670686661971
1271,423,fast transition,136.43606708671928
1272,424,no transition,158.2174365637647
1273,424,slow transition,158.09118824722287
1274,424,fast transition,122.32035264670691
1275,425,no transition,171.98117391566058
1276,425,slow transition,144.97936354880179
1277,425,fast transition,127.25248553932175
1278,426,no transition,193.75497570006834
1279,426,slow transition,145.0920438040362
1280,426,fast transition,119.55967577911628
1281,427,no transition,169.21027795349377
1282,427,slow transition,126.3158996873705
1283,427,fast transition,135.27998169917856
1284,428,no transition,168.54372856599366
1285,428,slow transition,155.83453813134125
1286,428,fast transition,128.05177457070957
1287,429,no transition,155.65878878920125
1288,429,slow transition,148.8421998665045
1289,429,fast transition,117.75228088131297
1290,430,no transition,150.87542779507078
1291,430,slow transition,156.27435472753294
1292,430,fast transition,132.22947020028764
1293,431,no transition,168.7712497701988
1294,431,slow transition,140.64635164198444
1295,431,fast transition,131.2791378151739
1296,432,no transition,173.6305250258768
1297,432,slow transition,147.5313056381673
1298,432,fast transition,119.47548761017366
1299,433,no transition,156.43015296719105
1300,433,slow transition,141.44758567789754
1301,433,fast transition,119.97648219191524
1302,434,no transition,180.7780549898735
1303,434,slow transition,144.0424586238616
1304,434,fast transition,124.91922962391271
1305,435,no transition,187.29371970067646
1306,435,slow transition,138.50162614605438
1307,435,fast transition,129.63309114373808
1308,436,no transition,166.78756174162888
1309,436,slow transition,138.41530634461097
1310,436,fast transition,140.96922164335265
1311,437,no transition,149.91823979006034
1312,437,slow transition,145.59603671363826
1313,437,fast transition,124.33480951498467
1314,438,no transition,166.95252953195225
1315,438,slow transition,149.16152973624784
1316,438,fast transition,122.52298099068925
1317,439,no transition,165.33472065478907
1318,439,slow transition,146.19299155000255
1319,439,fast transition,130.09012024789948
1320,440,no transition,160.79254605632656
1321,440,slow transition,149.29800462072205
1322,440,fast transition,122.56541180443577
1323,441,no transition,160.91614982691982
1324,441,slow transition,144.20297592216187
1325,441,fast transition,146.33225675187674
1326,442,no transition,170.71420123649455
1327,442,slow transition,133.16023005921105
1328,442,fast transition,125.82223512083397
1329,443,no transition,179.21525917067171
1330,443,slow transition,137.37177595971758
1331,443,fast transition,125.8716055085688
1332,444,no transition,177.23521230339344
1333,444,slow transition,143.4946099466518
1334,444,fast transition,125.67020201519453
1335,445,no transition,163.21871851631633
1336,445,slow transition,165.2587884852843
1337,445,fast transition,120.58689759556226
1338,446,no transition,212.05611235989403
1339,446,slow transition,139.72690440050377
1340,446,fast transition,117.11353730634374
1341,447,no transition,173.3974204757631
1342,447,slow transition,144.58985573376214
1343,447,fast transition,143.4384343703312
1344,448,no transition,169.7506776215853
1345,448,slow transition,143.16131097915624
1346,448,fast transition,128.04455110399545
1347,449,no transition,166.7300517174635
1348,449,slow transition,145.70579134003407
1349,449,fast transition,121.17278250121458
1350,450,no transition,172.45143403852808
1351,450,slow transition,143.41923849928634
1352,450,fast transition,127.2266847715114
1353,451,no transition,146.95108998548292
1354,451,slow transition,138.21839226190448
1355,451,fast transition,127.97050366830797
1356,452,no transition,168.63581709120263
1357,452,slow transition,142.8706909243771
1358,452,fast transition,120.56272941518638
1359,453,no transition,216.23346751102702
1360,453,slow transition,146.94844451319818
1361,453,fast transition,115.2057617417125
1362,454,no transition,151.8894239461698
1363,454,slow transition,140.38001448147776
1364,454,fast transition,137.53752811035727
1365,455,no transition,168.35154340028976
1366,455,slow transition,153.12899998180242
1367,455,fast transition,125.2674351842594
1368,456,no transition,154.72897409574713
1369,456,slow transition,141.3077171883553
1370,456,fast transition,133.52711784823012
1371,457,no transition,172.67692930649682
1372,457,slow transition,159.05396905247238
1373,457,fast transition,115.90090827722769
1374,458,no transition,178.5839039830464
1375,458,slow transition,154.09846615013228
1376,458,fast transition,129.51042433366766
1377,459,no transition,149.19813621480884
1378,459,slow transition,128.04144702041333
1379,459,fast transition,133.58337760939338
1380,460,no transition,134.05012318340235
1381,460,slow transition,146.004557846744
1382,460,fast transition,121.23579459519998
1383,461,no transition,155.89209327925218
1384,461,slow transition,144.38290989247622
1385,461,fast transition,122.1336820059571
1386,462,no transition,163.00150166438266
1387,462,slow transition,147.65459349317553
1388,462,fast transition,131.01645092694483
1389,463,no transition,148.3859882796445
1390,463,slow transition,149.47161192841762
1391,463,fast transition,124.80825515349977
1392,464,no transition,182.8272150792972
1393,464,slow transition,136.09572218150697
1394,464,fast transition,113.61596207767923
1395,465,no transition,199.49613075060074
1396,465,slow transition,155.05093711255546
1397,465,fast transition,130.73445263591753
1398,466,no transition,166.59008940374707
1399,466,slow transition,160.656263903579
1400,466,fast transition,124.05517021215154
1401,467,no transition,164.53897229539524
1402,467,slow transition,160.72898798856832
1403,467,fast transition,124.98456301102016
1404,468,no transition,162.21041640419895
1405,468,slow transition,154.45075008237626
1406,468,fast transition,140.8487152011419
1407,469,no transition,132.14127560049096
1408,469,slow transition,135.31811355530212
1409,469,fast transition,155.2055163036622
1410,470,no transition,166.3579680201827
1411,470,slow transition,143.8770355925038
1412,470,fast transition,117.25681004791649
1413,471,no transition,176.32289502518313
1414,471,slow transition,152.46093664622137
1415,471,fast transition,132.17354404825494
1416,472,no transition,151.55653938964062
1417,472,slow transition,157.19855507101514
1418,472,fast transition,127.47360365498409
1419,473,no transition,181.65614356865623
1420,473,slow transition,140.81967119651588
1421,473,fast transition,126.07738115719981
1422,474,no transition,165.36624386807088
1423,474,slow transition,157.83208518749356
1424,474,fast transition,120.46322846840418
1425,475,no transition,186.7831782437865
1426,475,slow transition,142.36797004507764
1427,475,fast transition,119.92142598426608
1428,476,no transition,198.4485037923335
1429,476,slow transition,135.8532270710088
1430,476,fast transition,120.70567412502426
1431,477,no transition,179.14983212843524
1432,477,slow transition,156.38747801124168
1433,477,fast transition,115.62005988699987
1434,478,no transition,166.39615617339982
1435,478,slow transition,162.8713903514803
1436,478,fast transition,125.08293497097102
1437,479,no transition,170.33387063096282
1438,479,slow transition,139.5975996207827
1439,479,fast transition,135.27762446241897
1440,480,no transition,167.63404619511107
1441,480,slow transition,153.03026233591206
1442,480,fast transition,119.8452621175455
1443,481,no transition,165.99236115321543
1444,481,slow transition,150.88109286574434
1445,481,fast transition,131.86156238692448
1446,482,no transition,167.96652597164052
1447,482,slow transition,152.45363674859104
1448,482,fast transition,144.97149696803424
1449,483,no transition,162.28236790995632
1450,483,slow transition,145.09003754822004
1451,483,fast transition,138.43264528669
1452,484,no transition,171.08166888182174
1453,484,slow transition,148.86604007033876
1454,484,fast transition,137.05723457050902
1455,485,no transition,190.4171759914582
1456,485,slow transition,159.10952365993398
1457,485,fast transition,129.44680961781833
1458,486,no transition,170.44446030004121
1459,486,slow transition,137.37800246391197
1460,486,fast transition,122.60882039417965
1461,487,no transition,173.23926507692067
1462,487,slow transition,144.95632632633405
1463,487,fast transition,134.73498999475055
1464,488,no transition,173.87063396044073
1465,488,slow transition,142.03226526976974
1466,488,fast transition,113.38425176038984
1467,489,no transition,152.59311350769914
1468,489,slow transition,153.1964732265151
1469,489,fast transition,122.73607917596459
1470,490,no transition,167.63547563377125
1471,490,slow transition,144.96158243409343
1472,490,fast transition,123.78256293492495
1473,491,no transition,166.2525722431729
1474,491,slow transition,157.02890735755693
1475,491,fast transition,116.77286788949455
1476,492,no transition,193.70266555608362
1477,492,slow transition,146.6692771560922
1478,492,fast transition,132.77750306366917
1479,493,no transition,171.57967782305326
1480,493,slow transition,142.5478456598431
1481,493,fast transition,134.09389764000662
1482,494,no transition,155.37721682942856
1483,494,slow transition,160.74314824763
1484,494,fast transition,141.00092841721994
1485,495,no transition,140.22228028148695
1486,495,slow transition,158.5216108616995
1487,495,fast transition,135.63648802381766
1488,496,no transition,146.08970307189637
1489,496,slow transition,144.1366535615193
1490,496,fast transition,126.77392049832362
1491,497,no transition,176.6943054647358
1492,497,slow transition,148.38147515814262
1493,497,fast transition,136.45761048464942
1494,498,no transition,199.94403271454712
1495,498,slow transition,146.49825985135823
1496,498,fast transition,119.87385574113459
1497,499,no transition,150.59214128984544
1498,499,slow transition,138.67709663804834
1499,499,fast transition,124.24789739851437
1500,500,no transition,157.24139129595713
1501,500,slow transition,149.71458800621252
1502,500,fast transition,117.07336397833109
1503,501,no transition,167.8591444591985
1504,501,slow transition,138.0437444136796
1505,501,fast transition,139.13000837972191
1506,502,no transition,156.08608334255013
1507,502,slow transition,166.9237054331406
1508,502,fast transition,130.89877466366227
1509,503,no transition,175.18477399105205
1510,503,slow transition,145.12047980258285
1511,503,fast transition,118.21853570887771
1512,504,no transition,158.89838356316088
1513,504,slow transition,159.10275395707936
1514,504,fast transition,132.36663264925485
1515,505,no transition,162.4272091726443
1516,505,slow transition,174.31518574695582
1517,505,fast transition,128.1066353784362
1518,506,no transition,143.4193343666114
1519,506,slow transition,153.0625834908158
1520,506,fast transition,117.14040204859765
1521,507,no transition,168.3495416391311
1522,507,slow transition,158.14796385901326
1523,507,fast transition,132.75767544455596
1524,508,no transition,167.16205953483959
1525,508,slow transition,142.9803600146617
1526,508,fast transition,119.95879859562625
1527,509,no transition,162.5370287853043
1528,509,slow transition,140.6669383978129
1529,509,fast transition,124.50015432759464
1530,510,no transition,171.92102803357574
1531,510,slow transition,144.70313484581345
1532,510,fast transition,122.30071034544208
1533,511,no transition,151.58629866943366
1534,511,slow transition,140.19259787414924
1535,511,fast transition,132.45883615483137
1536,512,no transition,148.78865404157688
1537,512,slow transition,146.69987606475624
1538,512,fast transition,129.4857180760216
1539,513,no transition,172.4510068746682
1540,513,slow transition,163.0187831298134
1541,513,fast transition,117.39973562186181
1542,514,no transition,198.7062353551589
1543,514,slow transition,129.06940550049492
1544,514,fast transition,127.43575636025005
1545,515,no transition,158.26481788122143
1546,515,slow transition,151.5060186961604
1547,515,fast transition,142.17656306609328
1548,516,no transition,162.25210095850966
1549,516,slow transition,146.3673328436289
1550,516,fast transition,132.88382988946444
1551,517,no transition,161.63523710352976
1552,517,slow transition,152.95938113725018
1553,517,fast transition,123.41699049316055
1554,518,no transition,177.45780082386756
1555,518,slow transition,150.87077270687013
1556,518,fast transition,135.1011759006409
1557,519,no transition,153.1140249817909
1558,519,slow transition,126.69698713521164
1559,519,fast transition,130.70895220720004
1560,520,no transition,169.77088168839106
1561,520,slow transition,145.86555368530094
1562,520,fast transition,130.89014803383643
1563,521,no transition,175.76984706276164
1564,521,slow transition,136.96831641180424
1565,521,fast transition,128.5370834997731
1566,522,no transition,155.30974881884225
1567,522,slow transition,146.31669074821767
1568,522,fast transition,150.0570347339128
1569,523,no transition,153.85939455447487
1570,523,slow transition,156.67487001079914
1571,523,fast transition,132.9471994965978
1572,524,no transition,164.07856570451287
1573,524,slow transition,136.77083812676693
1574,524,fast transition,126.66630720886113
1575,525,no transition,149.2991790783901
1576,525,slow transition,143.0157854359872
1577,525,fast transition,111.9027274027234
1578,526,no transition,162.77043336737339
1579,526,slow transition,159.17642134464754
1580,526,fast transition,129.8073930618914
1581,527,no transition,166.6416811773173
1582,527,slow transition,130.32599909885266
1583,527,fast transition,127.14578973136041
1584,528,no transition,163.41038857207067
1585,528,slow transition,139.03678842934036
1586,528,fast transition,120.12392607174175
1587,529,no transition,158.3056356089398
1588,529,slow transition,140.60144200614022
1589,529,fast transition,129.47920818392066
1590,530,no transition,152.88250066857532
1591,530,slow transition,136.47154956576995
1592,530,fast transition,114.99799385352667
1593,531,no transition,165.10715640474368
1594,531,slow transition,168.2865176075462
1595,531,fast transition,126.36781240666025
1596,532,no transition,167.1602090438254
1597,532,slow transition,130.60450048441135
1598,532,fast transition,117.73863906502207
1599,533,no transition,158.5916927033051
1600,533,slow transition,150.96164927860582
1601,533,fast transition,120.97378631122443
1602,534,no transition,172.49981049741072
1603,534,slow transition,135.9324914509447
1604,534,fast transition,131.99575160934026
1605,535,no transition,171.2385072653095
1606,535,slow transition,139.21674043660502
1607,535,fast transition,131.10008472987047
1608,536,no transition,171.58536307808075
1609,536,slow transition,137.31851697546608
1610,536,fast transition,110.76962340875627
1611,537,no transition,165.9575823471292
1612,537,slow transition,152.8794761698146
1613,537,fast transition,141.27124245764844
1614,538,no transition,170.03033183391977
1615,538,slow transition,144.77724726822512
1616,538,fast transition,146.81216419008925
1617,539,no transition,189.719669912479
1618,539,slow transition,147.76793763587548
1619,539,fast transition,122.43555363316072
1620,540,no transition,169.76302713054125
1621,540,slow transition,146.06552292564956
1622,540,fast transition,130.0205028340287
1623,541,no transition,181.4733517842127
1624,541,slow transition,160.96195386085924
1625,541,fast transition,132.6818618297735
1626,542,no transition,147.6048123844037
1627,542,slow transition,138.15683407001552
1628,542,fast transition,133.05531252257754
1629,543,no transition,173.58791622790355
1630,543,slow transition,137.2280763561081
1631,543,fast transition,124.07055163640453
1632,544,no transition,164.13723782652667
1633,544,slow transition,147.73030945486295
1634,544,fast transition,127.98424239891942
1635,545,no transition,189.1368441425094
1636,545,slow transition,138.81757588820602
1637,545,fast transition,141.28252015675625
1638,546,no transition,164.987797457196
1639,546,slow transition,158.60851097393345
1640,546,fast transition,115.68427677591494
1641,547,no transition,162.39944058885257
